الرقم_الضريبي,السنة,القطاع,القسم_كود,القسم,المجموع_كود,المجموع,الفرع_كود,الفرع,المبيعات_جنيه,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,branches,فئة_SME,start_year,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,نمو_الموظفين,العائد_على_رأس_المال,المبيعات_جنيه_p,نمو_المبيعات_p,الموظفون_p,نمو_الموظفين_p,عمر_المنشأة_p,العائد_على_رأس_المال_p,branches_p,score
310794953,2022,المعلومات والاتصالات,J6,,J63,,J6391,,167238045.0,174631041.0,86,4120457.0,23413326.0,17673056.0,2,medium,2005,الأهرام صلب ش.م.م,18,0.10913093230163406,0.023809523809523725,42.381473948156724,0.8627906976744186,0.7813953488372093,0.9802325581395349,0.5918604651162791,0.977906976744186,0.786046511627907,0.7581395348837209,7.99
310794953,2023,المعلومات والاتصالات,J6,,J63,,J6391,,1101861362.3707075,184753502.0,94,4120457.0,26053658.0,26963547.0,2,medium,2005,الأهرام صلب ش.م.م,19,5.588580740528912,0.09302325581395343,44.83810946213005,0.9956043956043956,0.9868131868131869,0.9956043956043956,0.8241758241758241,0.9791208791208791,0.7538461538461538,0.7549450549450549,8.94
310794953,2024,المعلومات والاتصالات,J6,,J63,,J6391,,212594408.0,204014358.0,103,4120457.0,29763217.0,24168834.0,2,medium,2005,الأهرام صلب ش.م.م,20,-0.8070588412841767,0.0957446808510638,49.51255601017072,0.8874734607218684,0.016985138004246284,0.9904458598726115,0.7813163481953291,0.9798301486199575,0.7494692144373672,0.7526539278131635,6.03
310794953,2025,المعلومات والاتصالات,J6,,J63,,J6391,,223292749.0,231158155.0,110,4120457.0,31260985.0,26048192.0,2,medium,2005,الأهرام صلب ش.م.م,21,0.050322777069470304,0.06796116504854366,56.10012554432676,0.8693790149892934,0.22055674518201285,0.9860813704496788,0.683083511777302,0.9796573875802997,0.7880085653104925,0.7526766595289079,6.55
310822976,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,25099672.0,27451815.0,8,471850.0,3513954.0,2485424.0,1,small,2009,الجيزة تقنية محدودة,13,,,58.17911412525167,0.3036419482229048,0.5,0.2369460289600702,0.5,0.7433084686265906,0.90258885476086,0.3753839403247038,4.88
310822976,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,24711668.0,26959575.0,8,471850.0,3459634.0,2574303.0,1,small,2009,الجيزة تقنية محدودة,14,-0.015458528701092211,0.0,57.13590123980078,0.2937735060593397,0.17676556623485165,0.22440451316339324,0.4542415378186377,0.7559548683660677,0.8967822816548265,0.37379857918930215,4.21
310822976,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,24916044.0,23895163.0,9,471850.0,3488246.0,3361114.0,1,small,2009,الجيزة تقنية محدودة,15,0.008270425128728665,0.125,50.641439016636646,0.29178245335450576,0.35847558554982134,0.30111155220325525,0.9378721714966256,0.7681619690353315,0.850337435490274,0.37316395394998014,5.15
310822976,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,22502156.0,24022199.0,9,471850.0,3500335.0,2457217.0,1,small,2009,الجيزة تقنية محدودة,16,-0.09688086921021655,0.0,50.91066864469641,0.28993186979560936,0.33459500378501134,0.30469341408024225,0.46744890234670705,0.7789553368660106,0.8440575321725965,0.3726343679031037,4.54
310822976,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,26455393.0,24551100.0,10,471850.0,3703755.0,3196820.0,1,small,2009,الجيزة تقنية محدودة,17,0.17568258792624136,0.11111111111111116,52.031577831938115,0.2979452054794521,0.8207762557077626,0.362062404870624,0.9058219178082192,0.7777777777777778,0.8443683409436834,0.3721461187214612,6.02
310905709,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4620,,148481648.0,155989257.0,42,4446446.0,20787431.0,17811407.0,1,medium,2007,الأهرام منسوجات ش.ذ.م.م,15,,,35.08178374369103,0.8446687143483984,0.5,0.6746379991224221,0.5,0.8547608600263273,0.6959192628345766,0.3753839403247038,6.07
310905709,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4620,,147624961.0,150763994.0,46,4446446.0,20667495.0,18941238.0,1,medium,2007,الأهرام منسوجات ش.ذ.م.م,16,-0.005769649054541692,0.09523809523809534,33.906628799720046,0.8428750522356874,0.24655244463017134,0.7037191809444212,0.885499373171751,0.8616798997074802,0.6744671959882992,0.37379857918930215,6.08
310905709,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4620,,149804961.0,136825375.0,50,4446446.0,20972695.0,18502928.0,1,medium,2007,الأهرام منسوجات ش.ذ.م.م,17,0.014767150387257288,0.08695652173913038,30.771851271779752,0.8372369988090512,0.4223898372369988,0.7427550615323542,0.8719730051607781,0.868598650258039,0.6137356093687971,0.37316395394998014,6.34
310905709,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4620,,628975141.0,166028984.0,7,4446446.0,21314689.0,18990933.0,1,medium,2007,الأهرام منسوجات ش.ذ.م.م,18,3.19862691329695,-0.86,37.33970546364445,0.9965934897804694,0.9765329295987888,0.1570779712339137,0.00984102952308857,0.8747161241483724,0.7051476154428463,0.3726343679031037,5.98
310905709,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4620,,155258182.0,166662777.0,57,4446446.0,21736145.0,19352753.0,1,medium,2007,الأهرام منسوجات ش.ذ.م.م,19,-0.7531568866884677,7.142857142857142,37.48224469610111,0.8337138508371386,0.02663622526636225,0.79337899543379,0.9920091324200914,0.874048706240487,0.6986301369863014,0.3721461187214612,5.95
310921575,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N77,,N7710,,125142913.0,136710000.0,52,4926007.0,17520008.0,14621750.0,1,medium,2009,النيل صلب ش.ذ.م.م,13,,,27.752701122836406,0.8005952380952381,0.5,0.8005952380952381,0.5,0.7529761904761905,0.5595238095238095,0.3869047619047619,5.97
310921575,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N77,,N7710,,129523308.0,119521380.0,45,4926007.0,18133263.0,16863890.0,1,medium,2009,النيل صلب ش.ذ.م.م,14,0.03500314076914601,-0.13461538461538458,24.26333945526265,0.791907514450867,0.638728323699422,0.7210982658959537,0.04335260115606936,0.7644508670520231,0.4884393063583815,0.38583815028901736,5.44
310921575,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N77,,N7710,,132722634.0,126137483.0,44,4926007.0,18581169.0,18578736.0,1,medium,2009,النيل صلب ش.ذ.م.م,15,0.024700774319321717,-0.022222222222222254,25.60643600384652,0.8005464480874317,0.5355191256830601,0.7226775956284153,0.1885245901639344,0.7773224043715847,0.5109289617486339,0.3879781420765027,5.5
310921575,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N77,,N7710,,136089058.0,132189691.0,43,4926007.0,19052468.0,14693557.0,1,medium,2009,النيل صلب ش.ذ.م.م,16,0.025364354959983793,-0.022727272727272707,26.835059511689693,0.7813333333333333,0.4826666666666667,0.6946666666666667,0.16266666666666665,0.784,0.5226666666666666,0.38666666666666666,5.33
310921575,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N77,,N7710,,132129940.0,136403566.0,45,4926007.0,18498192.0,20003915.0,1,medium,2009,النيل صلب ش.ذ.م.م,17,-0.029092111137987264,0.04651162790697683,27.69049374067069,0.7962466487935657,0.10455764075067024,0.710455764075067,0.7345844504021448,0.7828418230563002,0.5254691689008043,0.38605898123324395,5.39
310984972,2021,الصناعة التحويلية,C3,,C30,,C3040,,57401939.0,57342643.0,71,7787974.0,8036271.0,6913551.0,3,medium,2006,الجيزة منسوجات محدودة,16,,,7.362973091589674,0.6047957371225577,0.5,0.9347246891651865,0.5,0.9249555950266429,0.2682060390763766,0.7908525754884547,5.96
310984972,2022,الصناعة التحويلية,C3,,C30,,C3040,,61165546.0,61071036.0,72,7787974.0,8563176.0,9133594.0,3,medium,2006,الجيزة منسوجات محدودة,17,0.06556585135564852,0.014084507042253502,7.841710308740116,0.6100840336134454,0.8050420168067227,0.9336134453781513,0.704201680672269,0.9289915966386555,0.2865546218487395,0.7911764705882353,6.55
310984972,2023,الصناعة التحويلية,C3,,C30,,C3040,,56198181.0,60844719.0,75,7787974.0,7867745.0,8393135.0,3,medium,2006,الجيزة منسوجات محدودة,18,-0.08121181489984575,0.04166666666666674,7.812650504482938,0.6067961165048543,0.1925566343042071,0.941747572815534,0.767799352750809,0.9316343042071198,0.2928802588996764,0.7908576051779935,5.89
310984972,2024,الصناعة التحويلية,C3,,C30,,C3040,,57413588.0,61532380.0,70,7787974.0,8037902.0,5947334.0,3,medium,2006,الجيزة منسوجات محدودة,19,0.021627159071216262,-0.06666666666666665,7.900948308250644,0.5855161787365177,0.11710323574730354,0.9033127889060092,0.0963020030816641,0.9348998459167951,0.28043143297380585,0.7939137134052389,5.14
310984972,2025,الصناعة التحويلية,C3,,C30,,C3040,,56254879.0,54780172.0,75,7787974.0,7875683.0,7367713.0,3,medium,2006,الجيزة منسوجات محدودة,20,-0.02018179041518886,0.0714285714285714,7.033943872950783,0.5633255633255633,0.16317016317016317,0.9374514374514374,0.817016317016317,0.9343434343434344,0.222999222999223,0.7940947940947941,5.62
311013415,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4722,,47786367.0,46290984.0,7,1136191.0,6690091.0,6640796.0,1,small,2008,النيل تجارة ش.م.م,14,,,40.74225548345304,0.5519964896884598,0.5,0.15884159719175076,0.5,0.799692847740237,0.77270732777534,0.3753839403247038,5.05
311013415,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4722,,51127325.0,47581850.0,8,1136191.0,7157826.0,6160405.0,1,small,2008,النيل تجارة ش.م.م,15,0.06991445907574434,0.1428571428571428,41.87839016503387,0.5725031341412453,0.8900961136648559,0.22440451316339324,0.9463017133305475,0.8092352695361471,0.7781027998328458,0.37379857918930215,6.41
311013415,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4722,,52801783.0,48803347.0,8,1136191.0,7392250.0,6574546.0,1,small,2008,النيل تجارة ش.م.م,16,0.03275074532062838,0.0,42.953470851291726,0.5716554188169909,0.6458912266772528,0.22806669313219533,0.4704247717348154,0.8187772925764192,0.77888050813815,0.37316395394998014,5.41
311013415,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4722,,49317583.0,58223381.0,8,1136191.0,7671624.0,7912660.0,1,medium,2008,النيل تجارة ش.م.م,17,-0.06598640807262135,0.0,51.244360323220306,0.5775927327781983,0.698334595003785,0.2320211960635882,0.46744890234670705,0.8272142316426949,0.8455715367146102,0.3726343679031037,5.61
311013415,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4722,,56334497.0,50733049.0,8,1136191.0,7886830.0,6112026.0,1,medium,2008,النيل تجارة ش.م.م,18,0.1422801681096173,0.0,44.65186663157867,0.5818112633181126,0.5768645357686454,0.22298325722983256,0.4410197869101979,0.8262937595129376,0.7766362252663622,0.3721461187214612,5.26
311013435,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,51526298.0,47330067.0,9,2833913.0,7213682.0,7603999.0,6,small,2023,الأهرام لوجستيات ذ.م.م,1,,,16.701312637332197,0.5629217943628424,0.5001984914648671,0.30111155220325525,0.4704247717348154,0.029178245335450576,0.33783247320365223,0.888646288209607,5.0
311013435,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,46722269.0,57013244.0,8,2833913.0,7267908.0,5304439.0,6,medium,2023,الأهرام لوجستيات ذ.م.م,2,-0.09323450716370119,-0.11111111111111116,20.11820546361162,0.5609386828160484,0.3720666161998486,0.2320211960635882,0.06056018168054504,0.08005299015897048,0.41067373202119606,0.8873959121877366,4.33
311013435,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,55230054.0,57947797.0,8,2833913.0,7732208.0,7317908.0,6,medium,2023,الأهرام لوجستيات ذ.م.م,3,0.18209271899872848,0.0,20.447980230868062,0.576103500761035,0.8508371385083714,0.22298325722983256,0.4410197869101979,0.08009893455098935,0.410958904109589,0.8867960426179604,5.66
311100872,2023,الأنشطة المالية وأنشطة التأمين,K6,,K66,,K6622,,69239102.0,69134495.0,49,4256095.0,9693474.0,9982693.0,1,medium,2023,القاهرة خدمات ش.ذ.م.م,1,,,16.24364470247962,0.6277372262773723,0.5018248175182481,0.7445255474452555,0.4543795620437956,0.025547445255474453,0.30656934306569344,0.36313868613138683,4.24
311100872,2024,الأنشطة المالية وأنشطة التأمين,K6,,K66,,K6622,,72809353.0,79579914.0,48,4256095.0,10193309.0,11027383.0,1,medium,2023,القاهرة خدمات ش.ذ.م.م,2,0.051564085854261865,-0.020408163265306145,18.69787070072449,0.6143344709897611,0.6655290102389079,0.726962457337884,0.20477815699658702,0.08873720136518772,0.32764505119453924,0.36860068259385664,4.4
311106734,2021,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0129,,105747274.0,115788248.0,61,6149040.0,14804618.0,12093051.0,8,medium,2016,الأهرام صلب ش.م.م,6,,,18.830296761770942,0.7543424317617866,0.5,0.8424317617866005,0.5,0.34987593052109184,0.749379652605459,0.9615384615384616,6.65
311106734,2022,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0129,,111719873.0,118874820.0,62,6149040.0,15640782.0,14508242.0,8,medium,2016,الأهرام صلب ش.م.م,7,0.056479933468545074,0.016393442622950838,19.332256742515906,0.7725118483412322,0.8009478672985783,0.8518957345971564,0.7227488151658767,0.38388625592417064,0.7677725118483413,0.9632701421800948,7.28
311106734,2023,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0129,,108191442.0,101132092.0,63,6149040.0,15146802.0,16172485.0,8,medium,2016,الأهرام صلب ش.م.م,8,-0.031582841129796146,0.016129032258064502,16.44680990853857,0.7818181818181819,0.2159090909090909,0.8522727272727273,0.7181818181818181,0.41363636363636364,0.6636363636363637,0.9647727272727272,6.55
311106734,2024,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0129,,109155992.0,116356460.0,64,6149040.0,15281839.0,13301094.0,8,medium,2016,الأهرام صلب ش.م.م,9,0.008915215308804125,0.015873015873015817,18.922703381340828,0.7685589519650655,0.4017467248908297,0.8558951965065502,0.7183406113537117,0.4388646288209607,0.7205240174672489,0.9650655021834061,6.89
311106734,2025,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0129,,113744050.0,112791950.0,64,6149040.0,15924167.0,11316224.0,8,medium,2016,الأهرام صلب ش.م.م,10,0.04203212224941355,0.0,18.34301777187984,0.7775330396475771,0.6850220264317181,0.8403083700440529,0.4262114537444934,0.44052863436123346,0.698237885462555,0.9669603524229075,6.88
311179638,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4721,,32024108.0,33462305.0,6,1345015.0,4483375.0,3842529.0,1,small,2010,النيل خدمات ذ.م.م,12,,,24.878759716434388,0.3918385256691531,0.5,0.08797718297498903,0.5,0.6829749890302764,0.5370776656428258,0.3753839403247038,4.28
311179638,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4721,,31270138.0,28751592.0,6,1345015.0,4377819.0,4608271.0,1,small,2010,النيل خدمات ذ.م.م,13,-0.023543825170711963,0.0,21.37640992851381,0.3777684914333473,0.12954450480568325,0.07939824488090264,0.4542415378186377,0.6989134977016298,0.4471374843292938,0.37379857918930215,3.41
311179638,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4721,,29275389.0,32148760.0,6,1345015.0,4098554.0,4012155.0,1,small,2010,النيل خدمات ذ.م.م,14,-0.06379086014906621,0.0,23.90215722501236,0.3473600635172688,0.042477173481540294,0.08098451766574037,0.4704247717348154,0.7147677649861056,0.4966256450972608,0.37316395394998014,3.31
311179638,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4721,,25909740.0,31626331.0,6,1345015.0,4030404.0,3951312.0,1,small,2010,النيل خدمات ذ.م.م,15,-0.11496513334118297,0.0,23.51373850849247,0.33535200605601817,0.18319454958364875,0.08535200605601817,0.46744890234670705,0.7284254352763059,0.47993943981831944,0.3726343679031037,3.53
311179638,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4721,,28837004.0,27153445.0,7,1345015.0,4037181.0,2838430.0,1,small,2010,النيل خدمات ذ.م.م,16,0.1129792888697454,0.16666666666666674,20.188209796916762,0.3306697108066971,0.3135464231354642,0.1449771689497717,0.9573820395738204,0.726978691019787,0.4025875190258752,0.3721461187214612,4.31
311467827,2021,المعلومات والاتصالات,J5,,J58,,J5820,,27228287.0,27268083.0,9,1441958.0,3811960.0,2949581.0,1,small,2015,القاهرة خدمات ذ.م.م,7,,,18.91045578303945,0.3341584158415842,0.5,0.32054455445544555,0.5,0.36633663366336633,0.3886138613861386,0.37623762376237624,4.18
311467827,2022,المعلومات والاتصالات,J5,,J58,,J5820,,29059185.0,29008938.0,9,1441958.0,4068286.0,3269336.0,1,small,2015,القاهرة خدمات ذ.م.م,8,0.06724249674612293,0.0,20.11774129343573,0.32790697674418606,0.32325581395348835,0.2802325581395349,0.3511627906976744,0.4116279069767442,0.38372093023255816,0.37093023255813956,3.46
311467827,2023,المعلومات والاتصالات,J5,,J58,,J5820,,33494611.0,33314173.0,10,1441958.0,4689246.0,3998204.0,1,small,2015,القاهرة خدمات ذ.م.م,9,0.15263421875045702,0.11111111111111116,23.103428116491603,0.32967032967032966,0.6835164835164835,0.34395604395604396,0.8846153846153846,0.4461538461538462,0.3912087912087912,0.36813186813186816,5.22
311467827,2024,المعلومات والاتصالات,J5,,J58,,J5820,,36970402.0,38061720.0,11,1441958.0,5175856.0,3804525.0,1,small,2015,القاهرة خدمات ذ.م.م,10,0.10377164851981702,0.10000000000000009,26.395858963992016,0.3503184713375796,0.7261146496815286,0.39490445859872614,0.8046709129511678,0.46709129511677283,0.4288747346072187,0.3673036093418259,5.42
311467827,2025,المعلومات والاتصالات,J5,,J58,,J5820,,40932310.0,38593544.0,12,1441958.0,5730523.0,5787712.0,1,small,2015,القاهرة خدمات ذ.م.م,11,0.10716432025813516,0.09090909090909083,26.764679692473706,0.3490364025695932,0.7794432548179872,0.43254817987152033,0.7987152034261242,0.4657387580299786,0.3961456102783726,0.367237687366167,5.52
311616090,2021,الأنشطة العقارية,L6,,L68,,L6810,,159109899.0,154164944.0,54,3764077.0,22275386.0,23014918.0,7,medium,2014,سيناء بلاستيك ذ.م.م,8,,,40.956904972985406,0.8682170542635659,0.5,0.7674418604651163,0.5,0.4186046511627907,0.748062015503876,0.9205426356589147,6.93
311616090,2022,الأنشطة العقارية,L6,,L68,,L6810,,161160330.0,173935628.0,51,3764077.0,22562446.0,23112489.0,7,medium,2014,سيناء بلاستيك ذ.م.م,9,0.01288688518368053,-0.05555555555555558,46.20937031840741,0.8759398496240601,0.47368421052631576,0.7349624060150376,0.11654135338345864,0.4417293233082707,0.8157894736842105,0.9229323308270677,6.89
311616090,2023,الأنشطة العقارية,L6,,L68,,L6810,,166111498.0,166804591.0,56,3764077.0,23255610.0,18264076.0,7,medium,2014,سيناء بلاستيك ذ.م.م,10,0.030722002120497027,0.0980392156862746,44.31487214528289,0.9014084507042254,0.6830985915492958,0.7852112676056338,0.9084507042253521,0.4841549295774648,0.7816901408450704,0.9313380281690141,7.66
311616090,2024,الأنشطة العقارية,L6,,L68,,L6810,,169957708.0,154049862.0,52,3764077.0,23794079.0,20376486.0,7,medium,2014,سيناء بلاستيك ذ.م.م,11,0.02315438754275756,-0.0714285714285714,40.926331209483756,0.8958333333333334,0.5451388888888888,0.7361111111111112,0.11979166666666667,0.4913194444444444,0.7395833333333334,0.9322916666666666,6.86
311616090,2025,الأنشطة العقارية,L6,,L68,,L6810,,169812853.0,156399888.0,52,3764077.0,23773799.0,21443699.0,7,medium,2014,سيناء بلاستيك ذ.م.م,12,-0.0008523002675465685,0.0,41.550661158100645,0.867595818815331,0.33797909407665505,0.735191637630662,0.4686411149825784,0.4930313588850174,0.7282229965156795,0.9320557491289199,6.78
311634884,2023,الأنشطة المالية وأنشطة التأمين,K6,,K64,,K6491,,36408950.0,36568697.0,7,854308.0,5097253.0,5453926.0,1,small,2023,حورس لوجستيات محدودة,1,,,42.8050504033674,0.3978102189781022,0.5018248175182481,0.15693430656934307,0.4543795620437956,0.025547445255474453,0.7773722627737226,0.36313868613138683,4.49
311634884,2024,الأنشطة المالية وأنشطة التأمين,K6,,K64,,K6491,,37641465.0,34268817.0,7,854308.0,5269805.0,3736523.0,1,small,2023,حورس لوجستيات محدودة,2,0.03385197870303869,0.0,40.112953407904406,0.3822525597269625,0.447098976109215,0.15699658703071673,0.46075085324232085,0.08873720136518772,0.7337883959044369,0.36860068259385664,4.34
311634884,2025,الأنشطة المالية وأنشطة التأمين,K6,,K64,,K6491,,37866081.0,36463226.0,7,854308.0,5301251.0,4083365.0,1,small,2023,حورس لوجستيات محدودة,3,0.0059672491493092394,0.0,42.68159258721679,0.37800687285223367,0.2920962199312715,0.15463917525773196,0.4690721649484536,0.08762886597938144,0.7525773195876289,0.36769759450171824,4.14
311657763,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G45,,G4540,,895375.0,857740.0,6,1097912.0,125353.0,132757.0,1,small,2019,الإسكندرية لوجستيات ش.ذ.م.م,3,,,0.7812465844257099,0.006581834137779728,0.5,0.08797718297498903,0.5,0.14436156208863538,0.010092145677928916,0.3753839403247038,2.5
311657763,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G45,,G4540,,864401.0,901790.0,6,1097912.0,121016.0,108956.0,1,small,2019,الإسكندرية لوجستيات ش.ذ.م.م,4,-0.03459332681837224,0.0,0.821368197086834,0.0058503969912244045,0.09109903886335144,0.07939824488090264,0.4542415378186377,0.18846636021730045,0.00961136648558295,0.37379857918930215,1.73
311657763,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G45,,G4540,,916939.0,977988.0,6,1097912.0,128371.0,119992.0,1,small,2019,الإسكندرية لوجستيات ش.ذ.م.م,5,0.06077966129146084,0.0,0.8907708450221876,0.007145692735212386,0.8547042477173482,0.08098451766574037,0.4704247717348154,0.2354108773322747,0.011512504962286622,0.37316395394998014,3.16
311657763,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G45,,G4540,,799268.0,915740.0,6,1097912.0,124331.0,108540.0,1,small,2019,الإسكندرية لوجستيات ش.ذ.م.م,6,-0.1283302378893253,0.0,0.8340741334460321,0.006434519303557911,0.11165783497350493,0.08535200605601817,0.46744890234670705,0.27592732778198337,0.010219530658591975,0.3726343679031037,1.85
311657763,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G45,,G4540,,946508.0,884974.0,6,1097912.0,132511.0,130074.0,1,small,2019,الإسكندرية لوجستيات ش.ذ.م.م,7,0.1842185599823838,0.0,0.8060518511501833,0.005707762557077625,0.8618721461187214,0.0762937595129376,0.4410197869101979,0.2745433789954338,0.0091324200913242,0.3721461187214612,3.16
311711694,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4764,,19655155.0,20312815.0,9,1884743.0,2751722.0,2102372.0,1,small,2010,الإسكندرية تجارة ذ.م.م,12,,,10.777498576729029,0.24001755155770074,0.5,0.31044317683194383,0.5,0.6829749890302764,0.19482229047827995,0.3753839403247038,3.83
311711694,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4764,,18184679.0,18531970.0,8,1884743.0,2545855.0,2155083.0,1,small,2010,الإسكندرية تجارة ذ.م.م,13,-0.07481375751043429,-0.11111111111111116,9.832624394944032,0.2114500626828249,0.04638529043042206,0.22440451316339324,0.043251149185123273,0.6989134977016298,0.16924362724613456,0.37379857918930215,2.29
311711694,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4764,,18918256.0,17394266.0,8,1884743.0,2648556.0,2839197.0,1,small,2010,الإسكندرية تجارة ذ.م.م,14,0.040340387641706554,0.0,9.228985596444714,0.2203255260023819,0.7102024612941643,0.22806669313219533,0.4704247717348154,0.7147677649861056,0.1540293767368003,0.37316395394998014,4.0
311711694,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4764,,17655430.0,19795165.0,9,1884743.0,2746400.0,2264435.0,1,small,2010,الإسكندرية تجارة ذ.م.م,15,-0.06675171326574714,0.125,10.502845746077847,0.22520817562452689,0.6903860711582135,0.30469341408024225,0.938115064345193,0.7284254352763059,0.17676003028009085,0.3726343679031037,4.67
311711694,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4764,,118029444.52967936,21326947.0,9,1884743.0,2846494.0,2192712.0,1,small,2010,الإسكندرية تجارة ذ.م.م,16,5.685163971066089,0.0,11.31557299854675,0.7484779299847792,0.9821156773211568,0.2977549467275495,0.4410197869101979,0.726978691019787,0.19101978691019786,0.3721461187214612,5.45
311713087,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N79,,N7911,,192489732.0,204977356.0,63,4069634.0,26948562.0,28960581.0,1,medium,2021,سيناء كيماويات محدودة,1,,,50.36751609604205,0.9553571428571429,0.5,0.8720238095238095,0.5,0.043154761904761904,0.8601190476190477,0.3869047619047619,6.28
311713087,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N79,,N7911,,196847665.0,208363616.0,68,4069634.0,27558673.0,26697950.0,1,medium,2021,سيناء كيماويات محدودة,2,0.0226398206009244,0.0793650793650793,51.1995958358909,0.9566473988439307,0.5404624277456648,0.8973988439306358,0.8497109826589595,0.07947976878612717,0.8583815028901735,0.38583815028901736,6.83
311713087,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N79,,N7911,,205494613.0,200727305.0,74,4069634.0,28769246.0,24689755.0,1,medium,2021,سيناء كيماويات محدودة,3,0.04392710474874062,0.08823529411764697,49.32318360815739,0.9726775956284153,0.7158469945355191,0.9289617486338798,0.8442622950819673,0.12978142076502733,0.8415300546448088,0.3879781420765027,7.21
311713087,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N7,,N79,,N7911,,201108920.0,202431449.0,72,4069634.0,28155249.0,23728582.0,1,medium,2021,سيناء كيماويات محدودة,4,-0.02134213124117268,-0.027027027027026973,49.74192986396319,0.936,0.136,0.9266666666666666,0.148,0.16133333333333333,0.8453333333333334,0.38666666666666666,5.3
