firm_id,year,industry,risk_score,band,reason_codes
336283589,2021,أنشطة الخدمات الأخرى,0.0,Stable,
336283589,2022,أنشطة الخدمات الأخرى,0.0,Stable,
336283589,2023,أنشطة الخدمات الأخرى,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
336283589,2024,أنشطة الخدمات الأخرى,0.0,Stable,
336283589,2025,أنشطة الخدمات الأخرى,0.0,Stable,
336332772,2021,النقل والتخزين,0.0,Stable,
336332772,2022,النقل والتخزين,0.0,Stable,
336332772,2023,النقل والتخزين,40.0,Watchlist,Revenue YoY ≤ -10%
336332772,2024,النقل والتخزين,0.0,Stable,
336332772,2025,النقل والتخزين,0.0,Stable,
336453962,2021,المعلومات والاتصالات,0.0,Stable,
336453962,2022,المعلومات والاتصالات,0.0,Stable,
336453962,2023,المعلومات والاتصالات,15.0,Stable,Employees YoY ≤ -10%
336453962,2024,المعلومات والاتصالات,0.0,Stable,
336453962,2025,المعلومات والاتصالات,15.0,Stable,Employees YoY ≤ -10%
336970578,2021,المعلومات والاتصالات,0.0,Stable,
336970578,2022,المعلومات والاتصالات,0.0,Stable,
336970578,2023,المعلومات والاتصالات,0.0,Stable,
336970578,2024,المعلومات والاتصالات,0.0,Stable,
336970578,2025,المعلومات والاتصالات,0.0,Stable,
336976061,2021,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
336976061,2022,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
336976061,2023,الزراعة والحراجة وصيد الأسماك,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
336976061,2024,الزراعة والحراجة وصيد الأسماك,35.0,Stable,3-year average ≤ -10%/yr
336976061,2025,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337128692,2021,الصناعة التحويلية,0.0,Stable,
337128692,2022,الصناعة التحويلية,0.0,Stable,
337128692,2023,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
337128692,2024,الصناعة التحويلية,0.0,Stable,
337128692,2025,الصناعة التحويلية,0.0,Stable,
337170269,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337170269,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337170269,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
337170269,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
337170269,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,15.0,Stable,Employees YoY ≤ -10%
337342057,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337342057,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
337342057,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,15.0,Stable,Employees YoY ≤ -10%
337342057,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337350116,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337350116,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337350116,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
337353735,2021,الصناعة التحويلية,0.0,Stable,
337353735,2022,الصناعة التحويلية,0.0,Stable,
337353735,2023,الصناعة التحويلية,55.0,Watchlist,Revenue YoY ≤ -10%; Employees YoY ≤ -10%
337353735,2024,الصناعة التحويلية,0.0,Stable,
337353735,2025,الصناعة التحويلية,15.0,Stable,Employees YoY ≤ -10%
337401808,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337401808,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337401808,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
337401808,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,50.0,Watchlist,3-year average ≤ -10%/yr; Employees YoY ≤ -10%
337401808,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337454181,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337454181,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337454181,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
337454181,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,35.0,Stable,3-year average ≤ -10%/yr
337454181,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
337526898,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
337526898,2022,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
337526898,2023,الأنشطة المهنية والعلمية والتقنية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
337526898,2024,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
337526898,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
337686966,2021,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337686966,2022,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337686966,2023,الزراعة والحراجة وصيد الأسماك,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
337686966,2024,الزراعة والحراجة وصيد الأسماك,35.0,Stable,3-year average ≤ -10%/yr
337686966,2025,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337825803,2024,الفنون والترفيه والتسلية,0.0,Stable,
337825803,2025,الفنون والترفيه والتسلية,40.0,Watchlist,Revenue YoY ≤ -10%
337844110,2021,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337844110,2022,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337844110,2023,الزراعة والحراجة وصيد الأسماك,40.0,Watchlist,Revenue YoY ≤ -10%
337844110,2024,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337844110,2025,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
337991772,2021,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
337991772,2022,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
337991772,2023,الأنشطة المالية وأنشطة التأمين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
337991772,2024,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
337991772,2025,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
338131471,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338131471,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338131471,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
338131471,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
338131471,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338190173,2022,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
338190173,2023,الزراعة والحراجة وصيد الأسماك,40.0,Watchlist,Revenue YoY ≤ -10%
338190173,2024,الزراعة والحراجة وصيد الأسماك,35.0,Stable,3-year average ≤ -10%/yr
338190173,2025,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
338363801,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338363801,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
338363801,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
338363801,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338365074,2021,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
338365074,2022,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
338365074,2023,أنشطة الإقامة وخدمات الطعام,40.0,Watchlist,Revenue YoY ≤ -10%
338365074,2024,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
338365074,2025,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
338385291,2021,الأنشطة العقارية,0.0,Stable,
338385291,2022,الأنشطة العقارية,0.0,Stable,
338385291,2023,الأنشطة العقارية,40.0,Watchlist,Revenue YoY ≤ -10%
338385291,2024,الأنشطة العقارية,0.0,Stable,
338433775,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338433775,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
338433775,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
338433775,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338607458,2023,النقل والتخزين,0.0,Stable,
338607458,2024,النقل والتخزين,40.0,Watchlist,Revenue YoY ≤ -10%
338607458,2025,النقل والتخزين,0.0,Stable,
338642437,2021,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
338642437,2022,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
338642437,2023,الأنشطة المالية وأنشطة التأمين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
338642437,2024,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
338642437,2025,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
338864238,2023,الفنون والترفيه والتسلية,0.0,Stable,
338864238,2024,الفنون والترفيه والتسلية,40.0,Watchlist,Revenue YoY ≤ -10%
338864238,2025,الفنون والترفيه والتسلية,0.0,Stable,
338882017,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338882017,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338882017,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
338882017,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
338882017,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338925896,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338925896,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
338925896,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
338925896,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,35.0,Stable,3-year average ≤ -10%/yr
338925896,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
339067755,2021,أنشطة الخدمات الأخرى,0.0,Stable,
339067755,2022,أنشطة الخدمات الأخرى,0.0,Stable,
339067755,2023,أنشطة الخدمات الأخرى,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
339067755,2024,أنشطة الخدمات الأخرى,0.0,Stable,
339067755,2025,أنشطة الخدمات الأخرى,0.0,Stable,
339117386,2021,الصناعة التحويلية,0.0,Stable,
339117386,2022,الصناعة التحويلية,0.0,Stable,
339117386,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
339117386,2024,الصناعة التحويلية,0.0,Stable,
339117386,2025,الصناعة التحويلية,0.0,Stable,
339184275,2021,الصناعة التحويلية,0.0,Stable,
339184275,2022,الصناعة التحويلية,0.0,Stable,
339184275,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
339184275,2024,الصناعة التحويلية,0.0,Stable,
339184275,2025,الصناعة التحويلية,0.0,Stable,
339282257,2021,الأنشطة العقارية,0.0,Stable,
339282257,2022,الأنشطة العقارية,40.0,Watchlist,Revenue YoY ≤ -10%
339282257,2023,الأنشطة العقارية,15.0,Stable,Employees YoY ≤ -10%
339282257,2024,الأنشطة العقارية,0.0,Stable,
339282257,2025,الأنشطة العقارية,0.0,Stable,
339301795,2021,الصناعة التحويلية,0.0,Stable,
339301795,2022,الصناعة التحويلية,0.0,Stable,
339301795,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
339301795,2024,الصناعة التحويلية,0.0,Stable,
339301795,2025,الصناعة التحويلية,0.0,Stable,
339383315,2021,المعلومات والاتصالات,0.0,Stable,
339383315,2022,المعلومات والاتصالات,0.0,Stable,
339383315,2023,المعلومات والاتصالات,0.0,Stable,
339383315,2024,المعلومات والاتصالات,0.0,Stable,
339383315,2025,المعلومات والاتصالات,0.0,Stable,
339509866,2022,التشييد والبناء,0.0,Stable,
339509866,2023,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
339509866,2024,التشييد والبناء,0.0,Stable,
339509866,2025,التشييد والبناء,0.0,Stable,
339665095,2024,المعلومات والاتصالات,0.0,Stable,
339665095,2025,المعلومات والاتصالات,0.0,Stable,
339774952,2021,التشييد والبناء,0.0,Stable,
339774952,2022,التشييد والبناء,0.0,Stable,
339774952,2023,التشييد والبناء,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
339774952,2024,التشييد والبناء,0.0,Stable,
339774952,2025,التشييد والبناء,0.0,Stable,
339985636,2021,أنشطة الخدمات الأخرى,0.0,Stable,
339985636,2022,أنشطة الخدمات الأخرى,0.0,Stable,
339985636,2023,أنشطة الخدمات الأخرى,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
339985636,2024,أنشطة الخدمات الأخرى,15.0,Stable,Employees YoY ≤ -10%
339985636,2025,أنشطة الخدمات الأخرى,40.0,Watchlist,Revenue YoY ≤ -10%
339991422,2021,التعليم,0.0,Stable,
339991422,2022,التعليم,0.0,Stable,
339991422,2023,التعليم,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
339991422,2024,التعليم,0.0,Stable,
339991422,2025,التعليم,15.0,Stable,Employees YoY ≤ -10%
340039288,2021,المعلومات والاتصالات,0.0,Stable,
340039288,2022,المعلومات والاتصالات,0.0,Stable,
340039288,2023,المعلومات والاتصالات,40.0,Watchlist,Revenue YoY ≤ -10%
340039288,2024,المعلومات والاتصالات,0.0,Stable,
340039288,2025,المعلومات والاتصالات,0.0,Stable,
340040394,2021,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
340040394,2022,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
340040394,2023,الأنشطة المالية وأنشطة التأمين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
340040394,2024,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
340040394,2025,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
340044090,2023,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
340044090,2024,أنشطة الإقامة وخدمات الطعام,40.0,Watchlist,Revenue YoY ≤ -10%
340044090,2025,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
340143087,2021,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
340143087,2022,أنشطة الإقامة وخدمات الطعام,40.0,Watchlist,Revenue YoY ≤ -10%
340143087,2023,أنشطة الإقامة وخدمات الطعام,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
340143087,2024,أنشطة الإقامة وخدمات الطعام,35.0,Stable,3-year average ≤ -10%/yr
340143087,2025,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
340290363,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
340290363,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
340290363,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
340560818,2023,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
340560818,2024,أنشطة الإقامة وخدمات الطعام,40.0,Watchlist,Revenue YoY ≤ -10%
340560818,2025,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
340954281,2021,المعلومات والاتصالات,0.0,Stable,
340954281,2022,المعلومات والاتصالات,0.0,Stable,
340954281,2023,المعلومات والاتصالات,0.0,Stable,
340954281,2024,المعلومات والاتصالات,0.0,Stable,
340954281,2025,المعلومات والاتصالات,0.0,Stable,
340997102,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
340997102,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
340997102,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
340997102,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
340997102,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
341143296,2021,الصناعة التحويلية,0.0,Stable,
341143296,2022,الصناعة التحويلية,0.0,Stable,
341143296,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
341143296,2024,الصناعة التحويلية,0.0,Stable,
341143296,2025,الصناعة التحويلية,0.0,Stable,
341187762,2021,التعدين واستغلال المحاجر,0.0,Stable,
341187762,2022,التعدين واستغلال المحاجر,0.0,Stable,
341187762,2023,التعدين واستغلال المحاجر,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
341187762,2024,التعدين واستغلال المحاجر,0.0,Stable,
341187762,2025,التعدين واستغلال المحاجر,15.0,Stable,Employees YoY ≤ -10%
341192205,2023,التشييد والبناء,0.0,Stable,
341192205,2024,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
341192205,2025,التشييد والبناء,0.0,Stable,
341314430,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341314430,2022,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341314430,2023,الأنشطة المهنية والعلمية والتقنية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
341314430,2024,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341314430,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341601153,2021,التشييد والبناء,0.0,Stable,
341601153,2022,التشييد والبناء,0.0,Stable,
341601153,2023,التشييد والبناء,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
341601153,2024,التشييد والبناء,0.0,Stable,
341601153,2025,التشييد والبناء,0.0,Stable,
341673458,2021,أنشطة الخدمات الإدارية وخدمات الدعم,0.0,Stable,
341673458,2022,أنشطة الخدمات الإدارية وخدمات الدعم,15.0,Stable,Employees YoY ≤ -10%
341673458,2023,أنشطة الخدمات الإدارية وخدمات الدعم,15.0,Stable,Employees YoY ≤ -10%
341673458,2024,أنشطة الخدمات الإدارية وخدمات الدعم,40.0,Watchlist,Revenue YoY ≤ -10%
341673458,2025,أنشطة الخدمات الإدارية وخدمات الدعم,40.0,Watchlist,Revenue YoY ≤ -10%
341806382,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
341806382,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
341806382,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
341806382,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
341806382,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
341840915,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341840915,2022,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341840915,2023,الأنشطة المهنية والعلمية والتقنية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
341840915,2024,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341840915,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341927089,2021,الصحة البشرية والعمل الاجتماعي,0.0,Stable,
341927089,2022,الصحة البشرية والعمل الاجتماعي,0.0,Stable,
341927089,2023,الصحة البشرية والعمل الاجتماعي,40.0,Watchlist,Revenue YoY ≤ -10%
341927089,2024,الصحة البشرية والعمل الاجتماعي,0.0,Stable,
341927089,2025,الصحة البشرية والعمل الاجتماعي,0.0,Stable,
341984035,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341984035,2022,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341984035,2023,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
341984035,2024,الأنشطة المهنية والعلمية والتقنية,40.0,Watchlist,Revenue YoY ≤ -10%
341984035,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
342254642,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342254642,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342254642,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
342254642,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342254642,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342259186,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342259186,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342259186,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342259186,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342259186,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342393989,2021,التشييد والبناء,0.0,Stable,
342393989,2022,التشييد والبناء,0.0,Stable,
342393989,2023,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
342393989,2024,التشييد والبناء,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342393989,2025,التشييد والبناء,0.0,Stable,
342464158,2021,المعلومات والاتصالات,0.0,Stable,
342464158,2022,المعلومات والاتصالات,0.0,Stable,
342464158,2023,المعلومات والاتصالات,40.0,Watchlist,Revenue YoY ≤ -10%
342464158,2024,المعلومات والاتصالات,0.0,Stable,
342464158,2025,المعلومات والاتصالات,0.0,Stable,
342482925,2021,التشييد والبناء,0.0,Stable,
342482925,2022,التشييد والبناء,0.0,Stable,
342482925,2023,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
342482925,2024,التشييد والبناء,15.0,Stable,Employees YoY ≤ -10%
342482925,2025,التشييد والبناء,0.0,Stable,
342704506,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342704506,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
342704506,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342704506,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342704506,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342757785,2024,التشييد والبناء,0.0,Stable,
342757785,2025,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
342806585,2022,الصناعة التحويلية,0.0,Stable,
342806585,2023,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
342806585,2024,الصناعة التحويلية,35.0,Stable,3-year average ≤ -10%/yr
342806585,2025,الصناعة التحويلية,15.0,Stable,Employees YoY ≤ -10%
342882611,2021,التشييد والبناء,0.0,Stable,
342882611,2022,التشييد والبناء,0.0,Stable,
342882611,2023,التشييد والبناء,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342882611,2024,التشييد والبناء,0.0,Stable,
342882611,2025,التشييد والبناء,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342912205,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342912205,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342912205,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
342912205,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342912205,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
342953674,2021,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
342953674,2022,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
342953674,2023,الزراعة والحراجة وصيد الأسماك,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342953674,2024,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
342953674,2025,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
342965133,2021,الصناعة التحويلية,0.0,Stable,
342965133,2022,الصناعة التحويلية,0.0,Stable,
342965133,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
342965133,2024,الصناعة التحويلية,0.0,Stable,
342965133,2025,الصناعة التحويلية,0.0,Stable,
343022879,2021,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
343022879,2022,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
