الرقم_الضريبي,السنة,CPI_index,نسبة_التضخم,القطاع,القسم_كود,القسم,المجموع_كود,المجموع,الفرع_كود,الفرع,المبيعات_جنيه,المبيعات_حقيقي,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,branches,فئة_SME,start_year,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,النمو_الحقيقي_للمبيعات,نمو_الموظفين,العائد_على_رأس_المال,المبيعات_جنيه_p,نمو_المبيعات_p,الموظفون_p,نمو_الموظفين_p,عمر_المنشأة_p,العائد_على_رأس_المال_p,branches_p,group_used,group_size_used,score
198271970,2021,0.420105,0.04285,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4762,,4911436.0,11690975.772875,4944486.0,5,296332.0,687601.0,484655.0,1,small,2017,حورس كيماويات ذ.م.م,5,,,,16.68562963162939,0.1212121212121212,0.5,0.0454545454545454,0.5,0.2272727272727272,0.4545454545454545,0.3560606060606061,class,66,3.28
198271970,2022,0.4506,0.07259,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4762,,5103520.0,11326046.719695,4995598.0,5,296332.0,714493.0,765500.0,1,small,2017,حورس كيماويات ذ.م.م,6,0.0391095394503766,-0.031215,0.0,16.858111847522373,0.1044776119402985,0.6865671641791045,0.044776119402985,0.4477611940298507,0.2388059701492537,0.4626865671641791,0.3582089552238806,class,67,3.55
198271970,2023,0.594486,0.31932,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4762,,5048085.0,8491512.252263,5239526.0,5,296332.0,706732.0,552672.0,1,small,2017,حورس كيماويات ذ.م.م,7,-0.0108621108568204,-0.250267,0.0,17.681269657006332,0.0972222222222222,0.2083333333333333,0.0486111111111111,0.4305555555555556,0.2916666666666667,0.4583333333333333,0.3472222222222222,class,72,2.68
198271970,2024,0.806777,0.3571,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4762,,4458448.0,5526246.296,5404412.0,6,296332.0,693536.0,611235.0,1,small,2017,حورس كيماويات ذ.م.م,8,-0.1168040950182098,-0.349204,0.1999999999999999,18.23769285801061,0.1052631578947368,0.25,0.1381578947368421,0.9802631578947368,0.3289473684210526,0.4473684210526316,0.3421052631578947,class,76,3.53
198271970,2025,1.0,0.2395,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4762,,5186129.0,5186129.0,5435209.0,6,296332.0,726058.0,632186.0,1,small,2017,حورس كيماويات ذ.م.م,9,0.1632139704219943,-0.061546,0.0,18.341620209764724,0.1184210526315789,0.7763157894736842,0.131578947368421,0.5197368421052632,0.3289473684210526,0.4078947368421052,0.3421052631578947,class,76,3.89
198309772,2021,0.420105,0.04285,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0141,,118389669.0,281809790.871278,123363552.0,71,8675986.0,16574554.0,16519972.0,1,medium,2016,الأهرام منسوجات ش.م.م,6,,,,14.21896623622952,0.75,0.5,0.9166666666666666,0.5,0.25,0.6666666666666666,0.5,class,12,5.97
198309772,2022,0.4506,0.07259,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0141,,117688589.0,261181783.825469,117032285.0,74,8675986.0,16476402.0,15181190.0,1,medium,2016,الأهرام منسوجات ش.م.م,7,-0.0059218004908857,-0.073198,0.0422535211267605,13.489220130138522,0.7692307692307693,0.3846153846153846,1.0,0.8461538461538461,0.3076923076923077,0.6923076923076923,0.5,class,13,6.48
198309772,2023,0.594486,0.31932,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0141,,114407965.0,192448549.609209,107265249.0,74,8675986.0,16017115.0,17279309.0,1,medium,2016,الأهرام منسوجات ش.م.م,8,-0.027875463780095,-0.263162,0.0,12.363464971013093,0.8666666666666667,0.3333333333333333,1.0,0.4666666666666667,0.4,0.7333333333333333,0.4666666666666667,class,15,6.48
198309772,2024,0.806777,0.3571,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0141,,117137124.0,145191465.198,109346924.0,81,8675986.0,16399197.0,11632577.0,1,medium,2016,الأهرام منسوجات ش.م.م,9,0.0238546241076833,-0.245557,0.0945945945945945,12.603400236007758,0.8666666666666667,0.6,1.0,0.9333333333333332,0.4,0.7333333333333333,0.4666666666666667,class,15,7.12
198309772,2025,1.0,0.2395,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0141,,126002327.0,126002327.0,129912106.0,80,8675986.0,17640326.0,18605207.0,1,medium,2016,الأهرام منسوجات ش.م.م,10,0.0756822661959841,-0.132164,-0.0123456790123457,14.973756988542858,0.8666666666666667,1.0,1.0,0.2666666666666666,0.4,0.7333333333333333,0.4666666666666667,class,15,6.99
198371700,2021,0.420105,0.04285,الأنشطة المهنية والعلمية والتقنية,M7,,M71,,M7110,,116523179.0,277366876.544325,119874535.0,61,3681543.0,16313245.0,12425021.0,1,medium,2014,الدلتا لوجستيات ش.ذ.م.م,8,,,,32.56094930848288,0.782608695652174,0.5,0.782608695652174,0.5,0.4347826086956521,0.6521739130434783,0.4130434782608695,class,23,5.86
198371700,2022,0.4506,0.07259,الأنشطة المهنية والعلمية والتقنية,M7,,M71,,M7110,,115179022.0,255612397.776585,109918718.0,60,3681543.0,16125063.0,17232705.0,1,medium,2014,الدلتا لوجستيات ش.ذ.م.م,9,-0.0115355332006518,-0.078432,-0.0163934426229508,29.856698129018188,0.7307692307692307,0.2307692307692307,0.7692307692307693,0.3846153846153846,0.5,0.5,0.4230769230769231,class,26,4.77
198371700,2023,0.594486,0.31932,الأنشطة المهنية والعلمية والتقنية,M7,,M71,,M7110,,119824600.0,201560009.19607,114686769.0,65,3681543.0,16775444.0,13791564.0,1,medium,2014,الدلتا لوجستيات ش.ذ.م.م,10,0.0403335426827986,-0.211462,0.0833333333333332,31.15182112500112,0.7407407407407407,0.4444444444444444,0.8148148148148148,0.8333333333333334,0.5185185185185185,0.4814814814814814,0.4259259259259259,class,27,5.81
198371700,2024,0.806777,0.3571,الأنشطة المهنية والعلمية والتقنية,M7,,M71,,M7110,,113549739.0,140744901.4905,109883641.0,66,3681543.0,15896963.0,15587480.0,1,medium,2014,الدلتا لوجستيات ش.ذ.م.م,11,-0.0523670515069526,-0.301722,0.0153846153846153,29.847170330483717,0.7586206896551724,0.1379310344827586,0.8275862068965517,0.6206896551724138,0.5517241379310345,0.5172413793103449,0.4310344827586206,class,29,5.03
198371700,2025,1.0,0.2395,الأنشطة المهنية والعلمية والتقنية,M7,,M71,,M7110,,12345139.0,12345139.0,115974555.0,259,3681543.0,16672199.0,11915497.0,1,medium,2014,الدلتا لوجستيات ش.ذ.م.م,12,-0.8912798998155337,-0.912287,2.9242424242424243,31.50161630598909,0.1034482758620689,0.1034482758620689,1.0,1.0,0.5517241379310345,0.4827586206896552,0.4310344827586206,class,29,4.59
198868455,2024,0.806777,0.3571,التشييد والبناء,F4,,F42,,F4290,,35622730.0,44154373.835,35315737.0,8,3075500.0,4987182.0,4612646.0,1,small,2024,النيل كيماويات محدودة,1,,,,11.48292537798732,0.4166666666666667,0.5069444444444444,0.25,0.3680555555555556,0.0416666666666666,0.4861111111111111,0.3958333333333333,class,72,3.65
198868455,2025,1.0,0.2395,التشييد والبناء,F4,,F42,,F4290,,37257962.0,37257962.0,33764361.0,8,3075500.0,5216115.0,4105878.0,1,small,2024,النيل كيماويات محدودة,2,0.0459041741045676,-0.156189,0.0,10.978494878881484,0.4305555555555556,0.5972222222222222,0.2361111111111111,0.3263888888888889,0.0416666666666666,0.4583333333333333,0.3958333333333333,class,72,3.68
198871248,2021,0.420105,0.04285,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,136983530.0,326069835.891757,144376377.0,48,4889228.0,19177694.0,21068166.0,1,medium,2005,حورس تقنية محدودة,17,,,,29.529483386743262,0.7575757575757576,0.5,0.8484848484848485,0.5,0.9545454545454546,0.5757575757575758,0.3333333333333333,class,33,6.34
198871248,2022,0.4506,0.07259,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,527002217.0824484,1169555861.84801,137276410.0,9,4889228.0,19755711.0,15289732.0,1,medium,2005,حورس تقنية محدودة,18,2.8471940172840373,2.586826,-0.8125,28.077318136932867,1.0,0.9714285714285714,0.3142857142857143,0.0285714285714285,0.9571428571428572,0.5428571428571428,0.3428571428571428,class,35,6.46
198871248,2023,0.594486,0.31932,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,154449089.0,259802743.336215,139046790.0,52,4889228.0,21622872.0,16340016.0,1,medium,2005,حورس تقنية محدودة,19,-0.7069289578039162,-0.777862,4.777777777777778,28.43941620231251,0.7714285714285715,0.0571428571428571,0.8285714285714286,1.0,0.9571428571428572,0.5142857142857142,0.3428571428571428,class,35,5.85
198871248,2024,0.806777,0.3571,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,164078339.0,203375101.1905,160776357.0,51,4889228.0,22970967.0,19719878.0,1,medium,2005,حورس تقنية محدودة,20,0.0623457869667329,-0.217194,-0.0192307692307692,32.883792083330945,0.8,0.6,0.8285714285714286,0.2571428571428571,0.9571428571428572,0.5714285714285714,0.3428571428571428,class,35,6.31
198871248,2025,1.0,0.2395,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,178435858.0,178435858.0,169425107.0,53,4889228.0,24981020.0,20634898.0,1,medium,2005,حورس تقنية محدودة,21,0.0875040489043468,-0.122627,0.0392156862745098,34.65273188323392,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.7714285714285715,0.9571428571428572,0.5428571428571428,0.3428571428571428,class,35,7.41
198875529,2021,0.420105,0.04285,المعلومات والاتصالات,J5,,J59,,J5913,,92959277.0,221276354.872782,92053963.0,42,3827343.0,13014299.0,10759563.0,1,medium,2005,القاهرة صلب ذ.م.م,17,,,,24.05166273312844,0.6470588235294118,0.5,0.7647058823529411,0.5,1.0,0.5294117647058824,0.4705882352941176,class,17,5.79
198875529,2022,0.4506,0.07259,المعلومات والاتصالات,J5,,J59,,J5913,,105022392.0,233072177.321947,106399765.0,42,3827343.0,14703135.0,11532931.0,1,medium,2005,القاهرة صلب ذ.م.م,18,0.129767736898384,0.053308,0.0,27.799903222679543,0.625,0.8125,0.84375,0.40625,1.0,0.5625,0.46875,class,16,6.68
198875529,2023,0.594486,0.31932,المعلومات والاتصالات,J5,,J59,,J5913,,127457986.0,214400322.056344,121814545.0,43,3827343.0,17844118.0,16249323.0,1,medium,2005,القاهرة صلب ذ.م.م,19,0.2136267663756887,-0.080112,0.0238095238095237,31.827443999662428,0.6666666666666666,0.8888888888888888,0.8333333333333334,0.6666666666666666,1.0,0.5555555555555556,0.4444444444444444,class,18,7.21
198875529,2024,0.806777,0.3571,المعلومات والاتصالات,J5,,J59,,J5913,,140738420.0,174445271.59,151065134.0,44,3827343.0,19703379.0,14133190.0,1,medium,2005,القاهرة صلب ذ.م.م,20,0.1041946010350423,-0.186357,0.0232558139534884,39.469975385012525,0.6842105263157895,0.8947368421052632,0.7894736842105263,0.4736842105263157,1.0,0.631578947368421,0.4210526315789473,class,19,7.14
198875529,2025,1.0,0.2395,المعلومات والاتصالات,J5,,J59,,J5913,,146749640.0,146749640.0,158805486.0,47,3827343.0,20544950.0,16844420.0,1,medium,2005,القاهرة صلب ذ.م.م,21,0.0427120042984707,-0.158764,0.0681818181818181,41.492358014424106,0.6842105263157895,0.2631578947368421,0.7368421052631579,0.7368421052631579,1.0,0.631578947368421,0.4210526315789473,class,19,5.63
198889175,2021,0.420105,0.04285,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,46388908.0,110422206.368589,50661926.0,65,3442989.0,6494447.0,6117602.0,1,medium,2006,القاهرة منسوجات ش.م.م,16,,,,14.71451869291479,0.5531914893617021,0.5,0.9042553191489362,0.5,0.9148936170212766,0.5319148936170213,0.3723404255319149,class,47,5.68
198889175,2022,0.4506,0.07259,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,67945701.0,150789295.2175,65768046.0,64,3442989.0,9512398.0,10026847.0,1,medium,2006,القاهرة منسوجات ش.م.م,17,0.4646971426876443,0.36557,-0.0153846153846153,19.10202036660588,0.54,0.4,0.87,0.26,0.92,0.42,0.37,class,50,4.98
198889175,2023,0.594486,0.31932,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,70014487.0,117773150.451394,76902683.0,64,3442989.0,9802028.0,8106151.0,1,medium,2006,القاهرة منسوجات ش.م.م,18,0.0304476364148484,-0.218955,0.0,22.33602343777456,0.5192307692307693,0.4423076923076923,0.8846153846153846,0.4326923076923077,0.9230769230769232,0.5,0.3653846153846153,class,52,5.36
198889175,2024,0.806777,0.3571,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,74746819.0,92648682.1505,74158738.0,61,3442989.0,10464555.0,10506135.0,1,medium,2006,القاهرة منسوجات ش.م.م,19,0.0675907544677145,-0.213329,-0.046875,21.539057487549336,0.5740740740740741,0.8148148148148148,0.8333333333333334,0.2037037037037037,0.925925925925926,0.4814814814814814,0.3703703703703703,class,54,5.83
198889175,2025,1.0,0.2395,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,74530406.0,74530406.0,72492637.0,56,3442989.0,10434257.0,8442931.0,1,medium,2006,القاهرة منسوجات ش.م.م,20,-0.0028952803998254,-0.195559,-0.081967213114754,21.05514626970925,0.5660377358490566,0.2075471698113207,0.7735849056603774,0.0943396226415094,0.9245283018867924,0.4339622641509434,0.3679245283018867,class,53,4.33
199075044,2021,0.420105,0.04285,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4759,,80097270.0,190660174.141211,82037279.0,30,4340828.0,11213618.0,12004734.0,9,medium,2006,سيناء بلاستيك ش.م.م,16,,,,18.898993233548996,0.7380952380952381,0.5,0.7380952380952381,0.5,0.9404761904761904,0.3571428571428571,1.0,class,42,6.82
199075044,2022,0.4506,0.07259,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4759,,81678557.0,181266097.238623,84872920.0,29,4340828.0,11434998.0,8706281.0,9,medium,2006,سيناء بلاستيك ش.م.م,17,0.01974208359411,-0.049271,-0.0333333333333333,19.55224210680543,0.717391304347826,0.6521739130434783,0.6956521739130435,0.1956521739130435,0.9456521739130436,0.3478260869565217,1.0,class,46,6.63
199075044,2023,0.594486,0.31932,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4759,,368234513.3276178,619416646.43675,87549094.0,3,4340828.0,11402571.0,8625757.0,9,medium,2006,سيناء بلاستيك ش.م.م,18,3.50833764518658,2.417168,-0.896551724137931,20.168754440397084,1.0,1.0,0.02,0.02,0.95,0.36,0.98,class,50,6.67
199075044,2024,0.806777,0.3571,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4759,,72083624.0,89347651.948,84773307.0,30,4340828.0,11213008.0,12305440.0,9,medium,2006,سيناء بلاستيك ش.م.م,19,-0.8042453344511266,-0.855755,9.0,19.529294180741555,0.6923076923076923,0.0384615384615384,0.6923076923076923,1.0,0.9519230769230768,0.3846153846153846,0.9807692307692308,class,52,6.47
199075044,2025,1.0,0.2395,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4759,,80192295.0,80192295.0,81931056.0,31,4340828.0,11226921.0,10227491.0,9,medium,2006,سيناء بلاستيك ش.م.م,20,0.1124897799256041,-0.102469,0.0333333333333334,18.87452255652608,0.6923076923076923,0.3653846153846153,0.6923076923076923,0.6153846153846154,0.9519230769230768,0.3461538461538461,0.9807692307692308,class,52,6.54
199105866,2024,0.806777,0.3571,أنشطة الخدمات الأخرى,S9,,S95,,S9511,,30018082.0,37207412.639,32875758.0,6,339190.0,4202531.0,4123913.0,1,small,2024,الإسكندرية صلب ذ.م.م,1,,,,96.92431380642118,0.3793103448275862,0.5172413793103449,0.1379310344827586,0.5344827586206896,0.0517241379310344,0.9655172413793104,0.3275862068965517,class,29,4.58
199105866,2025,1.0,0.2395,أنشطة الخدمات الأخرى,S9,,S95,,S9511,,32346788.0,32346788.0,32034621.0,6,339190.0,4528550.0,4827921.0,1,small,2024,الإسكندرية صلب ذ.م.م,2,0.0775767752250127,-0.130636,0.0,94.44447359886787,0.4137931034482758,0.896551724137931,0.1034482758620689,0.5,0.0517241379310344,0.9655172413793104,0.3275862068965517,class,29,5.23
199205033,2021,0.420105,0.04285,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4661,,6439668.0,15328714.977322,6755862.0,8,1544621.0,901554.0,678326.0,1,small,2009,حورس لوجستيات ش.م.م,13,,,,4.373799139076835,0.0701754385964912,0.5,0.2894736842105263,0.5,0.8596491228070176,0.0701754385964912,0.3596491228070175,class,57,3.46
199205033,2022,0.4506,0.07259,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4661,,6905519.0,15325154.17158,7478591.0,8,1544621.0,966773.0,927016.0,1,small,2009,حورس لوجستيات ش.م.م,14,0.0723408411737995,-0.000232,0.0,4.841699679079852,0.087719298245614,0.912280701754386,0.2807017543859649,0.3596491228070175,0.8596491228070176,0.0701754385964912,0.3508771929824561,class,57,4.04
199205033,2023,0.594486,0.31932,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4661,,6910578.0,11624459.12801,7215008.0,8,1544621.0,967481.0,826955.0,1,small,2009,حورس لوجستيات ش.م.م,15,0.0007326024300273,-0.241478,0.0,4.671053934913483,0.0701754385964912,0.3508771929824561,0.2631578947368421,0.4385964912280701,0.8596491228070176,0.0701754385964912,0.3508771929824561,class,57,3.07
199205033,2024,0.806777,0.3571,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4661,,27487579.0,34070854.1705,6658761.0,1,1544621.0,987317.0,854552.0,1,small,2009,حورس لوجستيات ش.م.م,16,2.9776092535240903,1.930963,-0.875,4.310935174389058,0.4,0.9666666666666668,0.025,0.0333333333333333,0.8666666666666667,0.1,0.35,class,60,3.98
199205033,2025,1.0,0.2395,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4661,,7169154.0,7169154.0,6557691.0,8,1544621.0,1003682.0,964949.0,1,small,2009,حورس لوجستيات ش.م.م,17,-0.7391856881975674,-0.789581,7.0,4.245501647329669,0.1,0.0666666666666666,0.2666666666666666,0.9833333333333332,0.8666666666666667,0.1166666666666666,0.35,class,60,3.34
199318083,2021,0.420105,0.04285,أنشطة الخدمات الأخرى,S9,,S95,,S9511,,179512344.0,427303636.784836,187023688.0,34,4281484.0,25131728.0,27138528.0,2,medium,2011,الدلتا خدمات ش.ذ.م.م,11,,,,43.68197755731424,0.92,0.5,0.52,0.5,0.64,0.76,0.62,class,25,6.41
199318083,2022,0.4506,0.07259,أنشطة الخدمات الأخرى,S9,,S95,,S9511,,188289565.0,417863829.282733,198281865.0,33,4281484.0,26360539.0,19264925.0,2,medium,2011,الدلتا خدمات ش.ذ.م.م,12,0.0488948046937651,-0.022092,-0.0294117647058823,46.31148101919802,0.8928571428571429,0.8214285714285714,0.5357142857142857,0.1071428571428571,0.6785714285714286,0.7857142857142857,0.6428571428571429,class,28,6.62
199318083,2023,0.594486,0.31932,أنشطة الخدمات الأخرى,S9,,S95,,S9511,,204540058.0,344062037.106276,195738137.0,33,4281484.0,28635608.0,30238859.0,2,medium,2011,الدلتا خدمات ش.ذ.م.م,13,0.0863058608691351,-0.176617,0.0,45.71735804688281,0.9310344827586208,0.9310344827586208,0.5172413793103449,0.3793103448275862,0.6896551724137931,0.7931034482758621,0.6551724137931034,class,29,7.22
199318083,2024,0.806777,0.3571,أنشطة الخدمات الأخرى,S9,,S95,,S9511,,209977326.0,260266895.577,206615851.0,34,4281484.0,29396826.0,25709268.0,2,medium,2011,الدلتا خدمات ش.ذ.م.م,14,0.0265829004507274,-0.243547,0.0303030303030302,48.25799909564067,0.9310344827586208,0.7241379310344828,0.5517241379310345,0.7931034482758621,0.7586206896551724,0.7586206896551724,0.6896551724137931,class,29,7.45
199318083,2025,1.0,0.2395,أنشطة الخدمات الأخرى,S9,,S95,,S9511,,226474870.0,226474870.0,239493159.0,32,4281484.0,31706482.0,27898922.0,2,medium,2011,الدلتا خدمات ش.ذ.م.م,15,0.0785682164559042,-0.129836,-0.0588235294117647,55.93695059937162,1.0,0.9310344827586208,0.4827586206896552,0.1724137931034483,0.7586206896551724,0.8620689655172413,0.6896551724137931,class,29,7.28
199374463,2021,0.420105,0.04285,الصناعة التحويلية,C2,,C23,,C2399,,181674842.0,432451156.110526,181972599.0,40,5375847.0,25434478.0,26407920.0,1,medium,2019,مصر أغذية ش.ذ.م.م,3,,,,33.85003312036224,1.0,0.5,0.5833333333333334,0.5,0.1666666666666666,0.9166666666666666,0.4166666666666667,class,12,6.73
199374463,2022,0.4506,0.07259,الصناعة التحويلية,C2,,C23,,C2399,,186048459.0,412890228.462164,201192175.0,42,5375847.0,26046784.0,19698880.0,1,medium,2019,مصر أغذية ش.ذ.م.م,4,0.0240738725948637,-0.045233,0.05,37.42520480958628,1.0,0.25,0.5833333333333334,0.8333333333333334,0.1666666666666666,0.9166666666666666,0.4166666666666667,class,12,6.7
199374463,2023,0.594486,0.31932,الصناعة التحويلية,C2,,C23,,C2399,,1002235934.577047,1685886572.456586,163703447.0,42,5375847.0,25422391.0,27081362.0,1,medium,2019,مصر أغذية ش.ذ.م.م,5,4.3869617623494905,3.083135,0.0,30.45165664126974,1.0,1.0,0.5833333333333334,0.4583333333333333,0.1666666666666666,0.9166666666666666,0.4166666666666667,class,12,7.3
199374463,2024,0.806777,0.3571,الصناعة التحويلية,C2,,C23,,C2399,,197949052.0,245357849.954,197007747.0,44,5375847.0,27712867.0,29068797.0,1,medium,2019,مصر أغذية ش.ذ.م.م,6,-0.8024925617104954,-0.854464,0.0476190476190476,36.64682923453736,0.9285714285714286,0.0714285714285714,0.6071428571428571,0.7142857142857143,0.2857142857142857,0.9285714285714286,0.4285714285714285,class,14,6.46
199374463,2025,1.0,0.2395,الصناعة التحويلية,C2,,C23,,C2399,,211683736.0,211683736.0,202887009.0,42,5375847.0,29635723.0,30454523.0,1,medium,2019,مصر أغذية ش.ذ.م.م,7,0.0693849445664434,-0.137245,-0.0454545454545454,37.74047308266028,1.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.9285714285714286,0.4285714285714285,class,14,6.99
199444985,2021,0.420105,0.04285,الصناعة التحويلية,C2,,C28,,C2812,,59364813.0,141309505.110978,57641708.0,42,6990236.0,8311074.0,8131289.0,1,medium,2010,الإسكندرية زراعة محدودة,12,,,,8.246031750573229,0.3846153846153846,0.5,0.3846153846153846,0.5,0.6923076923076923,0.3846153846153846,0.4615384615384615,class,13,4.51
199444985,2022,0.4506,0.07259,الصناعة التحويلية,C2,,C28,,C2812,,60439623.0,134131343.429386,62118157.0,42,6990236.0,8461547.0,8449287.0,1,medium,2010,الإسكندرية زراعة محدودة,13,0.0181051694713498,-0.050797,0.0,8.886417711791132,0.3846153846153846,0.2307692307692307,0.5384615384615384,0.6538461538461539,0.6923076923076923,0.3846153846153846,0.4615384615384615,class,13,4.52
199444985,2023,0.594486,0.31932,الصناعة التحويلية,C2,,C28,,C2812,,57370282.0,96504011.425877,53153930.0,40,6990236.0,8031839.0,7497357.0,1,medium,2010,الإسكندرية زراعة محدودة,14,-0.0507835894343682,-0.280526,-0.0476190476190476,7.604025100153986,0.3571428571428571,0.2857142857142857,0.4285714285714285,0.3571428571428571,0.7142857142857143,0.4285714285714285,0.4285714285714285,class,14,4.26
199444985,2024,0.806777,0.3571,الصناعة التحويلية,C2,,C28,,C2812,,60233092.0,74658917.534,58162081.0,39,6990236.0,8432633.0,8824145.0,1,medium,2010,الإسكندرية زراعة محدودة,15,0.0499005739591797,-0.226365,-0.025,8.320474587696324,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.2666666666666666,0.7333333333333333,0.4,0.4,class,15,4.17
199444985,2025,1.0,0.2395,الصناعة التحويلية,C2,,C28,,C2812,,61969739.0,61969739.0,63003974.0,36,6990236.0,8675763.0,9506755.0,1,medium,2010,الإسكندرية زراعة محدودة,16,0.0288321077722524,-0.169962,-0.0769230769230768,9.013139756654851,0.4666666666666667,0.6,0.4,0.0666666666666666,0.7333333333333333,0.4666666666666667,0.4,class,15,4.68
199447121,2021,0.420105,0.04285,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N82,,N8299,,167053433.0,397646968.825118,181954837.0,43,4930650.0,23387481.0,23776496.0,1,medium,2015,النيل لوجستيات ش.ذ.م.م,7,,,,36.90280936590511,0.9166666666666666,0.5,0.8333333333333334,0.5,0.5,0.75,0.4583333333333333,class,12,6.45
199447121,2022,0.4506,0.07259,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N82,,N8299,,163560621.0,362983829.777937,177157434.0,42,4930650.0,22898487.0,18123123.0,1,medium,2015,النيل لوجستيات ش.ذ.م.م,8,-0.0209083521198872,-0.087171,-0.0232558139534884,35.92983359191993,1.0,0.3333333333333333,0.75,0.25,0.5,0.8333333333333334,0.4583333333333333,class,12,6.03
199447121,2023,0.594486,0.31932,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N82,,N8299,,162540384.0,273413316.579173,167639143.0,43,4930650.0,22755654.0,23712849.0,1,medium,2015,النيل لوجستيات ش.ذ.م.م,9,-0.0062376689068697,-0.246762,0.0238095238095237,33.99940028191009,1.0,0.2307692307692307,0.7692307692307693,0.4615384615384615,0.5384615384615384,0.6923076923076923,0.4615384615384615,class,13,5.91
199447121,2024,0.806777,0.3571,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N82,,N8299,,161550918.0,200242362.861,175603699.0,45,4930650.0,22617129.0,24454966.0,1,medium,2015,النيل لوجستيات ش.ذ.م.م,10,-0.0060875086895327,-0.26762,0.0465116279069768,35.61471590966708,0.9230769230769232,0.3846153846153846,0.6923076923076923,0.9230769230769232,0.6153846153846154,0.6923076923076923,0.5,class,13,6.65
199447121,2025,1.0,0.2395,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N82,,N8299,,165290814.0,165290814.0,152368341.0,45,4930650.0,23140714.0,19687203.0,1,medium,2015,النيل لوجستيات ش.ذ.م.م,11,0.0231499520169857,-0.174546,0.0,30.902282863314166,0.9230769230769232,0.3846153846153846,0.6923076923076923,0.3076923076923077,0.6153846153846154,0.6923076923076923,0.5,class,13,5.91
199450536,2021,0.420105,0.04285,الصناعة التحويلية,C2,,C23,,C2310,,30437538.0,72452235.83163,29937834.0,5,950902.0,4261255.0,3606379.0,1,small,2021,القاهرة تجارة محدودة,1,,,,31.48361660823092,0.3499111900532859,0.5,0.0319715808170515,0.5,0.0288632326820603,0.894316163410302,0.3663410301953819,sector,1126,4.4
199450536,2022,0.4506,0.07259,الصناعة التحويلية,C2,,C23,,C2310,,32678182.0,72521439.329461,32329811.0,5,950902.0,4574945.0,4657841.0,1,small,2021,القاهرة تجارة محدودة,2,0.0736144953642439,0.000955,0.0,33.999098750449576,0.3579831932773109,0.8579831932773109,0.0315126050420168,0.453781512605042,0.0869747899159663,0.9025210084033614,0.3668067226890756,sector,1190,4.9
