الرقم_الضريبي,اسم_الشركة,السنة,القطاع,فئة_SME,المبيعات_جنيه,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,sales_yoy,rc,group_n,anomaly_count,flag_sales_spike_yoy,flag_high_sales_low_emp,flag_high_emp_low_sales,flag_high_cap_stagnant,flag_low_rc
681401661,النيل بلاستيك ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,22043900.0,23757794.0,6,1797800.0,,13.214926020691957,1302.0,0,False,False,False,False,False
681536436,مصر زراعة ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,12774166.0,13566674.0,8,1732583.0,,7.830316931425507,1302.0,0,False,False,False,False,False
681564754,الدلتا بلاستيك محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,77637242.0,71721677.0,64,3176343.0,,22.57995342442551,977.0,0,False,False,False,False,False
681620404,الإسكندرية لوجستيات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,9103406.0,9440220.0,7,1445529.0,,6.5306334220897675,1302.0,0,False,False,False,False,False
681824207,الدلتا أغذية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,102693315.0,103313920.0,32,3253646.0,,31.75327617079424,977.0,0,False,False,False,False,False
682179588,اللوتس صلب ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,137560439.0,144743501.0,47,3581730.0,,40.411617011890904,977.0,0,False,False,False,False,False
683109019,الجيزة صلب ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,15351438.0,14020367.0,9,2130705.0,,6.580153986591292,1302.0,0,False,False,False,False,False
683155502,سيناء تقنية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,97190897.0,94792488.0,47,3313357.0,,28.609198465483797,977.0,0,False,False,False,False,False
683571010,الأهرام صلب ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,11045489.0,12063984.0,11,2248050.0,,5.366421565356642,1302.0,0,False,False,False,False,False
684346035,مصر تجارة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,113623984.0,105173419.0,43,4642159.0,,22.6561431868232,977.0,0,False,False,False,False,False
685634094,القاهرة أغذية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,17733195.0,17399515.0,11,1385016.0,,12.562681586349905,1302.0,0,False,False,False,False,False
685847613,حورس تقنية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,110192619.0,109392373.0,66,3583496.0,,30.526718321996174,977.0,0,False,False,False,False,False
686106713,حورس صلب ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,20677998.0,18731432.0,10,1568836.0,,11.93970051681629,1302.0,0,False,False,False,False,False
686327778,الأهرام زراعة ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,5620407.0,5741732.0,8,271402.0,,21.15582051716642,1302.0,0,False,False,False,False,False
686599655,سيناء منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,16478711.0,17468882.0,9,1677124.0,,10.415975205172664,1302.0,0,False,False,False,False,False
687139918,القاهرة تقنية ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,80858105.0,82303507.0,58,4093925.0,,20.103814065963594,977.0,0,False,False,False,False,False
687181998,مصر بلاستيك ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,24852847.0,25482318.0,6,2453384.0,,10.386599896306489,1302.0,0,False,False,False,False,False
687328762,القاهرة منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,31611248.0,33857254.0,11,158662.0,,213.39233086687423,1302.0,0,False,False,False,False,False
687790311,الجيزة صلب ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,605307194.9208512,102329545.0,33,3097821.0,,33.03274947132194,977.0,0,False,False,False,False,False
688114378,الجيزة خدمات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,37443480.0,38322213.0,9,1054489.0,,36.34197511780587,1302.0,0,False,False,False,False,False
688185247,اللوتس زراعة ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,156643151.0,162177054.0,59,4086513.0,,39.685926363136495,977.0,0,False,False,False,False,False
688916490,اللوتس كيماويات محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,209898514.0,193643595.0,51,4910355.0,,39.435762791081295,977.0,0,False,False,False,False,False
689965105,حورس بلاستيك ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,157691023.0,155240240.0,42,3942662.0,,39.374473388791635,977.0,0,False,False,False,False,False
690784806,اللوتس زراعة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,37262166.0,35934398.0,15,670471.0,,53.59575283643886,1302.0,0,False,False,False,False,False
691627043,حورس صلب ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,164097462.0,176467841.0,53,4523863.0,,39.00821952388921,977.0,0,False,False,False,False,False
692401458,مصر تقنية محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,108739061.0,118946200.0,53,3426174.0,,34.71691747120841,977.0,0,False,False,False,False,False
692487857,النيل بلاستيك ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,131210224.0,131212923.0,63,4386940.0,,29.909896875726588,977.0,0,False,False,False,False,False
694604191,الأهرام أغذية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,8306288.0,8695093.0,6,1921223.0,,4.525811423244464,1302.0,0,False,False,False,False,False
695373149,الجيزة صلب محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,174488210.0,170837079.0,49,4277120.0,,39.94208228901691,977.0,0,False,False,False,False,False
696066762,حورس كيماويات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,47976312.0,49710978.0,11,849430.0,,58.52274819584898,1302.0,0,False,False,False,False,False
696719215,القاهرة بلاستيك ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,139516910.0,150370613.0,49,4475642.0,,33.59755159148118,977.0,0,False,False,False,False,False
696974423,النيل زراعة ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,124931204.0200995,20632304.0,9,2049892.0,,10.065068793868164,1302.0,0,False,False,False,False,False
697590683,الإسكندرية لوجستيات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,41687753.0,42666566.0,6,1765971.0,,24.160400142471197,1302.0,0,False,False,False,False,False
697762404,سيناء بلاستيك ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,180774759.0,174899503.0,69,4764387.0,,36.70975993343949,977.0,0,False,False,False,False,False
699219432,الدلتا تقنية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,27802960.0,27125849.0,8,802748.0,,33.79123834628053,1302.0,0,False,False,False,False,False
699435794,مصر كيماويات محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,92709820.0,92057193.0,38,3996858.0,,23.032390192496205,977.0,0,False,False,False,False,False
700101862,الأهرام لوجستيات محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,95283311.0,93644718.0,52,4514031.0,,20.745253632507175,977.0,0,False,False,False,False,False
701232234,النيل بلاستيك ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,53613113.0,55850452.0,9,2417732.0,,23.100348591158987,977.0,0,False,False,False,False,False
701729552,الأهرام صلب ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,23124325.0,25328780.0,11,2109093.0,,12.009323439032798,1302.0,0,False,False,False,False,False
701767270,النيل خدمات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,55573453.0,56017299.0,12,1386463.0,,40.40302481927033,977.0,0,False,False,False,False,False
701940292,حورس تجارة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,31541563.0,29059388.0,11,2415036.0,,12.032693508502565,1302.0,0,False,False,False,False,False
702431585,سيناء تقنية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,18458219.0,18788352.0,11,1734128.0,,10.834466659900539,1302.0,0,False,False,False,False,False
702477561,اللوتس زراعة ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,134015773.0,120996700.0,47,3981097.0,,30.392803792522514,977.0,0,False,False,False,False,False
702701783,النيل تقنية ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,1121258.0,1031141.0,6,275055.0,,3.7488538655905184,1302.0,0,False,False,False,False,False
703365001,الإسكندرية منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,46637118.0,42838191.0,9,119948.0,,357.1396855303965,1302.0,0,False,False,False,False,False
703421414,الدلتا كيماويات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,121726517.0,112751909.0,59,3874363.0,,29.1020508403575,977.0,0,False,False,False,False,False
704095623,القاهرة أغذية ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,163336163.0,171182994.0,60,4676125.0,,36.607873827153895,977.0,0,False,False,False,False,False
704161254,الأهرام لوجستيات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,35577304.0,36336850.0,13,2182198.0,,16.65149083630358,1302.0,0,False,False,False,False,False
704496007,الإسكندرية صلب ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,41721973.0,38613468.0,11,1627616.0,,23.72394225665022,1302.0,0,False,False,False,False,False
704505758,مصر خدمات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,54652412.0,56521106.0,11,687108.0,,82.25942064420731,977.0,0,False,False,False,False,False
704709826,سيناء تجارة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,182525074.0,192428822.0,45,3189177.0,,60.338081580294855,977.0,0,False,False,False,False,False
704863650,الإسكندرية تقنية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,191397575.0,205973709.0,46,3674881.0,,56.049082677779225,977.0,0,False,False,False,False,False
705709900,الإسكندرية زراعة ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,43659480.0,41740622.0,7,486682.0,,85.76569916290309,1302.0,0,False,False,False,False,False
706145344,سيناء بلاستيك ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,8729937.0,7943003.0,13,570840.0,,13.91458727489314,1302.0,0,False,False,False,False,False
706478794,القاهرة تجارة ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,37402412.0,34519181.0,9,2141541.0,,16.11885133182134,1302.0,0,False,False,False,False,False
706535352,اللوتس زراعة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,109517358.0,107553128.0,67,4118941.0,,26.11183991224929,977.0,0,False,False,False,False,False
707755527,سيناء تقنية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,22918620.0,22552405.0,7,1559144.0,,14.464606861200762,1302.0,0,False,False,False,False,False
709342990,الجيزة منسوجات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,165617263.0,176636178.0,42,4610149.0,,38.31463538380213,977.0,0,False,False,False,False,False
709530105,مصر تقنية ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,26963499.0,28862366.0,7,590182.0,,48.9041787109739,1302.0,0,False,False,False,False,False
710210440,اللوتس تجارة ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,171723511.0,176907059.0,72,3907389.0,,45.27500563675641,977.0,0,False,False,False,False,False
711404048,النيل بلاستيك ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,26289824.0,27045415.0,8,882810.0,,30.635601091967693,1302.0,0,False,False,False,False,False
712401689,النيل زراعة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,91916869.0,100138444.0,57,4749527.0,,21.083877194508002,977.0,0,False,False,False,False,False
712641451,الدلتا تقنية ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,12119718.0,12929782.0,7,1522676.0,,8.491486041679254,1302.0,0,False,False,False,False,False
713791674,حورس زراعة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,5516200.0,16391587.0,63,112399.0,,145.8339220099823,1302.0,0,False,False,False,False,False
714178413,الجيزة تقنية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,8806678.0,8064261.0,10,1517933.0,,5.31265938615209,1302.0,0,False,False,False,False,False
714219927,مصر لوجستيات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,19092272.0,18238829.0,9,835549.0,,21.828557032561825,1302.0,0,False,False,False,False,False
715149512,الجيزة تجارة ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,18700021.0,17868994.0,9,2270409.0,,7.870385467992771,1302.0,0,False,False,False,False,False
717012077,حورس زراعة ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,186582181.0,191725661.0,59,4891739.0,,39.19376340397556,977.0,0,False,False,False,False,False
717059124,الجيزة منسوجات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,131315283.0,133795731.0,51,3707046.0,,36.092276977410044,977.0,0,False,False,False,False,False
717198906,النيل زراعة ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,39819142.0,38165694.0,8,2664560.0,,14.323450776113129,1302.0,0,False,False,False,False,False
717231775,سيناء منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,166450821.0,152014886.0,34,4827099.0,,31.49197602949515,977.0,0,False,False,False,False,False
717548650,الإسكندرية خدمات محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,95004421.0,93618314.0,34,4670615.0,,20.044108538168956,977.0,0,False,False,False,False,False
718248655,سيناء لوجستيات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,43160007.0,44471613.0,9,2769980.0,,16.054849854511584,1302.0,0,False,False,False,False,False
718567397,النيل خدمات محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,53512076.0,53101429.0,6,2262259.0,,23.47274516313119,977.0,0,False,False,False,False,False
718866072,سيناء أغذية ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,43581905.0,43207448.0,7,428294.0,,100.88268339038137,1302.0,0,False,False,False,False,False
719867918,حورس أغذية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,172716271.0,183546111.0,64,3786337.0,,48.475904548380136,977.0,0,False,False,False,False,False
719931495,الدلتا كيماويات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,24648089.0,24097912.0,11,359253.0,,67.07783094365253,1302.0,0,False,False,False,False,False
719961330,حورس تقنية محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,12739894.0,13674907.0,13,1271574.0,,10.754314731191421,1302.0,0,False,False,False,False,False
720039004,الأهرام كيماويات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,42738838.0,39499002.0,6,233931.0,,168.8489426369314,1302.0,0,False,False,False,False,False
720134653,سيناء منسوجات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,38250760.0,40286729.0,5,1543541.0,,26.10020012425974,1302.0,0,False,False,False,False,False
720173289,مصر تقنية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,28756602.0,29437504.0,12,1201470.0,,24.501239315172246,1302.0,0,False,False,False,False,False
720308302,سيناء بلاستيك ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,228097634.0,249318851.0,60,4721891.0,,52.80063665171432,977.0,0,False,False,False,False,False
721554003,النيل كيماويات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,80484612.0,73205952.0,75,3013688.0,,24.291151572425548,977.0,0,False,False,False,False,False
721959565,الأهرام أغذية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,29149526.0,27506640.0,10,1729565.0,,15.903790837580548,1302.0,0,False,False,False,False,False
722097321,النيل منسوجات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,33232985.0,33616351.0,13,1959161.0,,17.158544397321098,1302.0,0,False,False,False,False,False
722680546,الأهرام بلاستيك ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,35113870.0,36424165.0,10,584805.0,,62.28429134497824,1302.0,0,False,False,False,False,False
722952128,سيناء لوجستيات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,61223223.0,60788254.0,55,3227577.0,,18.834021310723184,977.0,0,False,False,False,False,False
723038052,النيل بلاستيك ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,27391109.0,54244428.0,28,1539341.0,,35.23873397772164,977.0,0,False,False,False,False,False
723523963,اللوتس خدمات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,15593465.0,14627201.0,8,744814.0,,19.638729937944237,1302.0,0,False,False,False,False,False
723722329,سيناء منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,23905464.0,22018397.0,8,253765.0,,86.76687880519378,1302.0,0,False,False,False,False,False
724597198,حورس تقنية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,8655935.0,9373653.0,8,467346.0,,20.057201730623564,1302.0,0,False,False,False,False,False
724601966,النيل أغذية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,81477367.0,86523245.0,32,4897654.0,,17.666263276254305,977.0,0,False,False,False,False,False
724629276,القاهرة تجارة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,114288895.0,116120513.0,41,3718880.0,,31.224592619283225,977.0,0,False,False,False,False,False
724685191,حورس تقنية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,23731761.0,25909888.0,8,691500.0,,37.46910773680405,1302.0,0,False,False,False,False,False
724775832,حورس أغذية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,30566888.0,32682388.0,13,2306335.0,,14.170702868403767,1302.0,0,False,False,False,False,False
724945691,النيل صلب محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,164294878.0,161425112.0,73,4450228.0,,36.27344756268668,977.0,0,False,False,False,False,False
725248533,القاهرة منسوجات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,139520549.0,137522728.0,33,4217562.0,,32.60716214723103,977.0,0,False,False,False,False,False
725530538,الدلتا تجارة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,22249418.0,23502686.0,10,2819338.0,,8.33624276337211,1302.0,0,False,False,False,False,False
725751656,اللوتس أغذية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,17166081.0,15508342.0,8,2819924.0,,5.4995602718371135,1302.0,0,False,False,False,False,False
725762971,حورس زراعة محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,56973066.0,58276608.0,6,1879796.0,,31.00155974371687,977.0,0,False,False,False,False,False
725867346,القاهرة تقنية ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,27659340.0,25690102.0,13,1383826.0,,18.564546409736483,1302.0,0,False,False,False,False,False
726392545,سيناء أغذية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,120203261.0,128745129.0,47,3572104.0,,36.04181989102221,977.0,0,False,False,False,False,False
726399953,الإسكندرية تقنية محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,11094507.0,10820699.0,11,1004547.0,,10.771719989209066,1302.0,0,False,False,False,False,False
727355982,القاهرة لوجستيات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,12915807.0,13069561.0,11,606808.0,,21.538214723602852,1302.0,0,False,False,False,False,False
727584297,الجيزة منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,40935249.0,44933292.0,11,696769.0,,64.4880756750085,1302.0,0,False,False,False,False,False
727650310,اللوتس صلب محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,99180057.0,96328097.0,45,4965436.0,,19.399725824680853,977.0,0,False,False,False,False,False
727809711,الجيزة صلب ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,173413412.0,186925176.0,84,3520658.0,,53.09381825783703,977.0,0,False,False,False,False,False
728107003,الدلتا تقنية ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,22531355.0,21946607.0,10,220196.0,,99.66850896474051,1302.0,0,False,False,False,False,False
728170758,النيل منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,34838591.0,34918544.0,7,2781232.0,,12.55506336760112,1302.0,0,False,False,False,False,False
728257717,مصر صلب محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,83551676.0,89007142.0,51,4930743.0,,18.051466482840414,977.0,0,False,False,False,False,False
728987875,الدلتا كيماويات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,70091553.0,69789408.0,70,3409877.0,,20.466840299518136,977.0,0,False,False,False,False,False
729432241,الإسكندرية زراعة ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,21593600.0,19678957.0,7,1298125.0,,15.15952392874338,1302.0,0,False,False,False,False,False
729549931,الأهرام صلب ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,1691266.0,1795372.0,8,169480.0,,10.593415152230351,1302.0,0,False,False,False,False,False
729999820,الجيزة صلب ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,41456640.0,41142113.0,10,1929443.0,,21.323310924448144,1302.0,0,False,False,False,False,False
730040040,القاهرة منسوجات محدودة,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,147549264.0,153161757.0,44,4344473.0,,35.25439265015573,977.0,0,False,False,False,False,False
730083420,سيناء زراعة ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,79923668.0,84505882.0,46,3245416.0,,26.03853619998176,977.0,0,False,False,False,False,False
731150872,الجيزة لوجستيات ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,16409717.0,15805761.0,13,2311200.0,,6.838768172377986,1302.0,0,False,False,False,False,False
731944852,الدلتا منسوجات ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,178106186.0,183065685.0,63,4462880.0,,41.01962970100025,977.0,0,False,False,False,False,False
732442929,سيناء تقنية ش.ذ.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,121089091.0,132734973.0,46,3430346.0,,38.694339579739186,977.0,0,False,False,False,False,False
732702080,مصر زراعة ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,24896270.0,24108042.0,6,2885205.0,,8.355746645385683,1302.0,0,False,False,False,False,False
733372909,النيل بلاستيك ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,26940586.0,28541608.0,7,387099.0,,73.73206337396893,1302.0,0,False,False,False,False,False
733685560,سيناء منسوجات ش.م.م,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,36319081.0,34227362.0,6,577711.0,,59.246512529621214,1302.0,0,False,False,False,False,False
