firm_id,year,industry,class_code,class_name,risk_score,band,reason_codes,forecast_close_risk
183501737,2021,الصناعة التحويلية,C2920,  صُناعة هياكل (أعمال تجهيز العربات) للمركبات ذات المحرّكات؛ صُنع المركبات المقطورة والمركبات نصف المقطورة,0.0,Stable,,Low
183501737,2022,الصناعة التحويلية,C2920,  صُناعة هياكل (أعمال تجهيز العربات) للمركبات ذات المحرّكات؛ صُنع المركبات المقطورة والمركبات نصف المقطورة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
183501737,2023,الصناعة التحويلية,C2920,  صُناعة هياكل (أعمال تجهيز العربات) للمركبات ذات المحرّكات؛ صُنع المركبات المقطورة والمركبات نصف المقطورة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
183501737,2024,الصناعة التحويلية,C2920,  صُناعة هياكل (أعمال تجهيز العربات) للمركبات ذات المحرّكات؛ صُنع المركبات المقطورة والمركبات نصف المقطورة,0.0,Stable,,Low
183501737,2025,الصناعة التحويلية,C2920,  صُناعة هياكل (أعمال تجهيز العربات) للمركبات ذات المحرّكات؛ صُنع المركبات المقطورة والمركبات نصف المقطورة,0.0,Stable,,Low
183651151,2021,أنشطة الخدمات الأخرى,S9412, أنشطة المنظمات المهنية ذات العضوية,0.0,Stable,,Low
183651151,2022,أنشطة الخدمات الأخرى,S9412, أنشطة المنظمات المهنية ذات العضوية,0.0,Stable,,Low
183651151,2023,أنشطة الخدمات الأخرى,S9412, أنشطة المنظمات المهنية ذات العضوية,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
183651151,2024,أنشطة الخدمات الأخرى,S9412, أنشطة المنظمات المهنية ذات العضوية,0.0,Stable,,Low
183651151,2025,أنشطة الخدمات الأخرى,S9412, أنشطة المنظمات المهنية ذات العضوية,0.0,Stable,,Low
183734507,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4540,  بيع وصيانة وإصلاح الدراجات النارية وقطع غيارها وملحقاتها,0.0,Stable,,Low
183734507,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4540,  بيع وصيانة وإصلاح الدراجات النارية وقطع غيارها وملحقاتها,0.0,Stable,,Low
183734507,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4540,  بيع وصيانة وإصلاح الدراجات النارية وقطع غيارها وملحقاتها,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
183734507,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4540,  بيع وصيانة وإصلاح الدراجات النارية وقطع غيارها وملحقاتها,50.0,Watchlist,3y direction ≤ -10%/yr; Employees YoY ≤ -10%,Low
183734507,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4540,  بيع وصيانة وإصلاح الدراجات النارية وقطع غيارها وملحقاتها,0.0,Stable,,Low
183814618,2021,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,0.0,Stable,,Low
183814618,2022,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,40.0,Watchlist,Revenue YoY ≤ -10%,Low
183814618,2023,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,15.0,Stable,Employees YoY ≤ -10%,Low
183814618,2024,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,0.0,Stable,,Low
183814618,2025,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,15.0,Stable,Employees YoY ≤ -10%,Low
183917812,2022,النقل والتخزين,H5120,  النقل الجوي للبضائع,0.0,Stable,,Low
183917812,2023,النقل والتخزين,H5120,  النقل الجوي للبضائع,40.0,Watchlist,Revenue YoY ≤ -10%,Low
183917812,2024,النقل والتخزين,H5120,  النقل الجوي للبضائع,35.0,Stable,3y direction ≤ -10%/yr,Low
183917812,2025,النقل والتخزين,H5120,  النقل الجوي للبضائع,0.0,Stable,,Low
183948931,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
183948931,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
183952605,2021,أنشطة الإقامة وخدمات الطعام,I5590,  مرافق الإقامة الأخرى,0.0,Stable,,Low
183952605,2022,أنشطة الإقامة وخدمات الطعام,I5590,  مرافق الإقامة الأخرى,0.0,Stable,,Low
183952605,2023,أنشطة الإقامة وخدمات الطعام,I5590,  مرافق الإقامة الأخرى,0.0,Stable,,Low
183952605,2024,أنشطة الإقامة وخدمات الطعام,I5590,  مرافق الإقامة الأخرى,0.0,Stable,,Low
183952605,2025,أنشطة الإقامة وخدمات الطعام,I5590,  مرافق الإقامة الأخرى,0.0,Stable,,Low
184113173,2024,الصناعة التحويلية,C3311, إصلاح منتجات المعادن المشكَّلة,0.0,Stable,,Low
184113173,2025,الصناعة التحويلية,C3311, إصلاح منتجات المعادن المشكَّلة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
184178543,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
184178543,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
184178543,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
184178543,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
184178543,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
184262478,2021,الأنشطة المهنية والعلمية والتقنية,M7310,  الإعلان,0.0,Stable,,Low
184262478,2022,الأنشطة المهنية والعلمية والتقنية,M7310,  الإعلان,0.0,Stable,,Low
184262478,2023,الأنشطة المهنية والعلمية والتقنية,M7310,  الإعلان,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
184262478,2024,الأنشطة المهنية والعلمية والتقنية,M7310,  الإعلان,0.0,Stable,,Low
184262478,2025,الأنشطة المهنية والعلمية والتقنية,M7310,  الإعلان,0.0,Stable,,Low
184378500,2021,المعلومات والاتصالات,J6010,  الإذاعة الصوتية,0.0,Stable,,Low
184378500,2022,المعلومات والاتصالات,J6010,  الإذاعة الصوتية,0.0,Stable,,Low
184378500,2023,المعلومات والاتصالات,J6010,  الإذاعة الصوتية,40.0,Watchlist,Revenue YoY ≤ -10%,Low
184378500,2024,المعلومات والاتصالات,J6010,  الإذاعة الصوتية,0.0,Stable,,Low
184378500,2025,المعلومات والاتصالات,J6010,  الإذاعة الصوتية,0.0,Stable,,Low
184464555,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4651, بيع الحواسيب والمعدات الطرفية للحواسيب والبرمجيات بالجملة,0.0,Stable,,Low
184464555,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4651, بيع الحواسيب والمعدات الطرفية للحواسيب والبرمجيات بالجملة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
184464555,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4651, بيع الحواسيب والمعدات الطرفية للحواسيب والبرمجيات بالجملة,0.0,Stable,,Low
184514477,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184514477,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184514477,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
184514477,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184514477,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184551809,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184551809,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184551809,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
184551809,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,50.0,Watchlist,3y direction ≤ -10%/yr; Employees YoY ≤ -10%,Low
184551809,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184562731,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4722, بيع المشروبات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184562731,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4722, بيع المشروبات بالتجزئة في المتاجر المتخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
184562731,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4722, بيع المشروبات بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
184562731,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4722, بيع المشروبات بالتجزئة في المتاجر المتخصصة,35.0,Stable,3y direction ≤ -10%/yr,Low
184562731,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4722, بيع المشروبات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
184565863,2022,الفنون والترفيه والتسلية,R9319, الأنشطة الرياضية الأخرى,0.0,Stable,,Low
184565863,2023,الفنون والترفيه والتسلية,R9319, الأنشطة الرياضية الأخرى,40.0,Watchlist,Revenue YoY ≤ -10%,Low
184565863,2024,الفنون والترفيه والتسلية,R9319, الأنشطة الرياضية الأخرى,35.0,Stable,3y direction ≤ -10%/yr,Low
184565863,2025,الفنون والترفيه والتسلية,R9319, الأنشطة الرياضية الأخرى,0.0,Stable,,Low
184735485,2021,المعلومات والاتصالات,J5812, نشر الأدلة وقوائم العناوين البريدية,0.0,Stable,,Low
184735485,2022,المعلومات والاتصالات,J5812, نشر الأدلة وقوائم العناوين البريدية,0.0,Stable,,Low
184735485,2023,المعلومات والاتصالات,J5812, نشر الأدلة وقوائم العناوين البريدية,0.0,Stable,,Low
184735485,2024,المعلومات والاتصالات,J5812, نشر الأدلة وقوائم العناوين البريدية,0.0,Stable,,Low
184735485,2025,المعلومات والاتصالات,J5812, نشر الأدلة وقوائم العناوين البريدية,0.0,Stable,,Low
184804947,2021,الصناعة التحويلية,C1420,  صُنع أصناف الفراء,0.0,Stable,,Low
184804947,2022,الصناعة التحويلية,C1420,  صُنع أصناف الفراء,0.0,Stable,,Low
184804947,2023,الصناعة التحويلية,C1420,  صُنع أصناف الفراء,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
184804947,2024,الصناعة التحويلية,C1420,  صُنع أصناف الفراء,0.0,Stable,,Low
184804947,2025,الصناعة التحويلية,C1420,  صُنع أصناف الفراء,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185014575,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
185014575,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
185029979,2021,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,0.0,Stable,,Low
185029979,2022,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,0.0,Stable,,Low
185029979,2023,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185029979,2024,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,0.0,Stable,,Low
185029979,2025,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,0.0,Stable,,Low
185327958,2022,الأنشطة المهنية والعلمية والتقنية,M7110,  الأنشطة المعمارية والهندسية والخدمات الاستشارية الفنية المتصلة بها,0.0,Stable,,Low
185327958,2023,الأنشطة المهنية والعلمية والتقنية,M7110,  الأنشطة المعمارية والهندسية والخدمات الاستشارية الفنية المتصلة بها,15.0,Stable,Employees YoY ≤ -10%,Low
185327958,2024,الأنشطة المهنية والعلمية والتقنية,M7110,  الأنشطة المعمارية والهندسية والخدمات الاستشارية الفنية المتصلة بها,40.0,Watchlist,Revenue YoY ≤ -10%,Low
185327958,2025,الأنشطة المهنية والعلمية والتقنية,M7110,  الأنشطة المعمارية والهندسية والخدمات الاستشارية الفنية المتصلة بها,0.0,Stable,,Low
185509289,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
185509289,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
185509289,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185509289,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,35.0,Stable,3y direction ≤ -10%/yr,Low
185509289,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4789, بيع السلع الأخرى بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
185601429,2021,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,0.0,Stable,,Low
185601429,2022,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,40.0,Watchlist,Revenue YoY ≤ -10%,Low
185601429,2023,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185601429,2024,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,0.0,Stable,,Low
185601429,2025,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,15.0,Stable,Employees YoY ≤ -10%,Low
185610815,2021,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,0.0,Stable,,Low
185610815,2022,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,0.0,Stable,,Low
185610815,2023,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,40.0,Watchlist,Revenue YoY ≤ -10%,Low
185610815,2024,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,0.0,Stable,,Low
185610815,2025,الأنشطة العقارية,L6820,  الأنشطة العقارية على أساس رسوم أو عقود,0.0,Stable,,Low
185698064,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4782, بيع المنسوجات والملبوسات والأحذية بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
185698064,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4782, بيع المنسوجات والملبوسات والأحذية بالتجزئة في الأكشاك والأسواق,40.0,Watchlist,Revenue YoY ≤ -10%,Low
185701689,2021,النقل والتخزين,H5021, النقل المائي الداخلي للركاب,0.0,Stable,,Low
185701689,2022,النقل والتخزين,H5021, النقل المائي الداخلي للركاب,0.0,Stable,,Low
185701689,2023,النقل والتخزين,H5021, النقل المائي الداخلي للركاب,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185701689,2024,النقل والتخزين,H5021, النقل المائي الداخلي للركاب,0.0,Stable,,Low
185701689,2025,النقل والتخزين,H5021, النقل المائي الداخلي للركاب,0.0,Stable,,Low
185735591,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4762, بيع التسجيلات الموسيقية وتسجيلات الفيديو بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
185735591,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4762, بيع التسجيلات الموسيقية وتسجيلات الفيديو بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
185735591,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4762, بيع التسجيلات الموسيقية وتسجيلات الفيديو بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185735591,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4762, بيع التسجيلات الموسيقية وتسجيلات الفيديو بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185735591,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4762, بيع التسجيلات الموسيقية وتسجيلات الفيديو بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
185772659,2023,النقل والتخزين,H5120,  النقل الجوي للبضائع,0.0,Stable,,Low
185772659,2024,النقل والتخزين,H5120,  النقل الجوي للبضائع,40.0,Watchlist,Revenue YoY ≤ -10%,Low
185772659,2025,النقل والتخزين,H5120,  النقل الجوي للبضائع,0.0,Stable,,Low
185772985,2021,المعلومات والاتصالات,J6130, أنشطة الاتصالات الساتلية,0.0,Stable,,Low
185772985,2022,المعلومات والاتصالات,J6130, أنشطة الاتصالات الساتلية,15.0,Stable,Employees YoY ≤ -10%,Low
185772985,2023,المعلومات والاتصالات,J6130, أنشطة الاتصالات الساتلية,0.0,Stable,,Low
185772985,2024,المعلومات والاتصالات,J6130, أنشطة الاتصالات الساتلية,0.0,Stable,,Low
185772985,2025,المعلومات والاتصالات,J6130, أنشطة الاتصالات الساتلية,0.0,Stable,,Low
185906635,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4669, بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة,0.0,Stable,,Low
185906635,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4669, بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة,0.0,Stable,,Low
185906635,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4669, بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185906635,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4669, بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185906635,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4669, بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة,0.0,Stable,,Low
185954623,2022,الصحة البشرية والعمل الاجتماعي,Q8730,  أنشطة تقديم الرعاية مع الإقامة لكبار السن والأشخاص ذوي الإعاقة,0.0,Stable,,Low
185954623,2023,الصحة البشرية والعمل الاجتماعي,Q8730,  أنشطة تقديم الرعاية مع الإقامة لكبار السن والأشخاص ذوي الإعاقة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
185954623,2024,الصحة البشرية والعمل الاجتماعي,Q8730,  أنشطة تقديم الرعاية مع الإقامة لكبار السن والأشخاص ذوي الإعاقة,0.0,Stable,,Low
185954623,2025,الصحة البشرية والعمل الاجتماعي,Q8730,  أنشطة تقديم الرعاية مع الإقامة لكبار السن والأشخاص ذوي الإعاقة,0.0,Stable,,Low
185993197,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4782, بيع المنسوجات والملبوسات والأحذية بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
185993197,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4782, بيع المنسوجات والملبوسات والأحذية بالتجزئة في الأكشاك والأسواق,0.0,Stable,,Low
185993197,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4782, بيع المنسوجات والملبوسات والأحذية بالتجزئة في الأكشاك والأسواق,40.0,Watchlist,Revenue YoY ≤ -10%,Low
185993197,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4782, بيع المنسوجات والملبوسات والأحذية بالتجزئة في الأكشاك والأسواق,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
185993197,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4782, بيع المنسوجات والملبوسات والأحذية بالتجزئة في الأكشاك والأسواق,15.0,Stable,Employees YoY ≤ -10%,Low
186222999,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
186222999,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
186222999,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
186222999,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
186222999,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4751, بيع المنسوجات بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
186244419,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4721, بيع الأغذية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
186244419,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4721, بيع الأغذية بالتجزئة في المتاجر المتخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
186244419,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4721, بيع الأغذية بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
186244419,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4721, بيع الأغذية بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
186244419,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4721, بيع الأغذية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
186265786,2023,التشييد والبناء,F4220,  تشييد مشاريع الخاصة بالمنافع,0.0,Stable,,Low
186265786,2024,التشييد والبناء,F4220,  تشييد مشاريع الخاصة بالمنافع,40.0,Watchlist,Revenue YoY ≤ -10%,Low
186265786,2025,التشييد والبناء,F4220,  تشييد مشاريع الخاصة بالمنافع,35.0,Stable,3y direction ≤ -10%/yr,Low
186342244,2021,الزراعة والحراجة وصيد الأسماك,A0170, الصيد والقنص وأنشطة الخدمات المتصلة,0.0,Stable,,Low
186342244,2022,الزراعة والحراجة وصيد الأسماك,A0170, الصيد والقنص وأنشطة الخدمات المتصلة,0.0,Stable,,Low
186342244,2023,الزراعة والحراجة وصيد الأسماك,A0170, الصيد والقنص وأنشطة الخدمات المتصلة,90.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr; Employees YoY ≤ -10%,High
186342244,2024,الزراعة والحراجة وصيد الأسماك,A0170, الصيد والقنص وأنشطة الخدمات المتصلة,35.0,Stable,3y direction ≤ -10%/yr,Low
186342244,2025,الزراعة والحراجة وصيد الأسماك,A0170, الصيد والقنص وأنشطة الخدمات المتصلة,0.0,Stable,,Low
186425616,2021,الأنشطة المهنية والعلمية والتقنية,M7420,  أنشطة التصوير,0.0,Stable,,Low
186425616,2022,الأنشطة المهنية والعلمية والتقنية,M7420,  أنشطة التصوير,0.0,Stable,,Low
186425616,2023,الأنشطة المهنية والعلمية والتقنية,M7420,  أنشطة التصوير,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
186425616,2024,الأنشطة المهنية والعلمية والتقنية,M7420,  أنشطة التصوير,0.0,Stable,,Low
186425616,2025,الأنشطة المهنية والعلمية والتقنية,M7420,  أنشطة التصوير,15.0,Stable,Employees YoY ≤ -10%,Low
186479484,2021,الزراعة والحراجة وصيد الأسماك,A0126, زراعة الثمار الزيتية,0.0,Stable,,Low
186479484,2022,الزراعة والحراجة وصيد الأسماك,A0126, زراعة الثمار الزيتية,0.0,Stable,,Low
186479484,2023,الزراعة والحراجة وصيد الأسماك,A0126, زراعة الثمار الزيتية,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
186479484,2024,الزراعة والحراجة وصيد الأسماك,A0126, زراعة الثمار الزيتية,0.0,Stable,,Low
186479484,2025,الزراعة والحراجة وصيد الأسماك,A0126, زراعة الثمار الزيتية,0.0,Stable,,Low
186546244,2021,الأنشطة المالية وأنشطة التأمين,K6420,  أنشطة الشركات القابضة,0.0,Stable,,Low
