tax_id,name,name_ar,isic_section,sector,isic_class,is_industrial,start_year,close_year,paid_in_capital_egp,sme_tier_init,branches
634058054,Alex Steel LLC,الأهرام تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4773,0,2009,10000,438270.0,small,4
653476465,Nile Trading Co.,القاهرة بلاستيك ذ.م.م,P,Education,P8541,0,2023,2034,476660.0,small,1
758916323,Lotus Steel SAE,اللوتس تجارة ش.م.م,S,Other service activities,S9609,0,2008,10000,1103258.0,small,1
990216849,Pyramid Trading SAE,اللوتس تقنية ش.م.م,L,Real estate activities,L6810,0,2019,10000,3957320.0,medium,4
146758298,Pyramid Chem LLC,الدلتا أغذية ذ.م.م,A,"Agriculture, forestry and fishing",A0130,1,2019,10000,2884527.0,small,1
555749087,Lotus Steel Co.,الإسكندرية زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2020,10000,2049519.0,small,1
938013250,Horus Steel SAE,القاهرة خدمات محدودة,C,Manufacturing,C2815,1,2012,10000,4801476.0,small,1
653910164,Alex Textiles Co.,القاهرة أغذية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2021,10000,4563940.0,medium,8
844713736,Sinai Steel LLC,الجيزة زراعة ذ.م.م,N,Administrative and support service activities,N7820,0,2010,10000,4960952.0,medium,1
213998341,Lotus Tech Co.,الدلتا كيماويات ش.م.م,S,Other service activities,S9609,0,2017,10000,1021352.0,small,1
875926333,Delta Agri SAE,الدلتا زراعة ش.ذ.م.م,M,"Professional, scientific and technical activities",M7490,0,2017,2028,1387046.0,small,1
920190472,Giza Agri Ltd.,القاهرة منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4789,0,2022,10000,1640125.0,small,4
142144064,Giza Chem SAE,سيناء تجارة ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2018,10000,1539847.0,small,1
105350288,Giza Textiles Co.,سيناء زراعة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4752,0,2010,10000,1197130.0,small,1
791932854,Giza Steel Ltd.,الأهرام صلب ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2021,10000,323271.0,small,1
240871507,Sinai Foods LLC,الأهرام لوجستيات ذ.م.م,I,Accommodation and food service activities,I5630,0,2024,10000,3688836.0,medium,6
395639601,Delta Services LLC,سيناء تقنية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4610,0,2009,10000,4223927.0,medium,1
512763417,Giza Chem SAE,سيناء صلب محدودة,I,Accommodation and food service activities,I5629,0,2021,10000,1474044.0,small,1
713791674,Sinai Steel Co.,حورس زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4719,0,2008,10000,112399.0,small,1
961695046,Cairo Trading Ltd.,الإسكندرية صلب ش.ذ.م.م,C,Manufacturing,C2823,1,2011,10000,13233737.0,medium,1
911557495,Alex Services Ltd.,سيناء زراعة ذ.م.م,N,Administrative and support service activities,N7729,0,2018,10000,1220869.0,small,7
905201266,Nile Steel Ltd.,سيناء تقنية ذ.م.م,H,Transportation and storage,H5210,0,2016,2030,1675685.0,small,1
754442596,Pyramid Trading SAE,الأهرام كيماويات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4690,0,2005,10000,4424184.0,medium,1
367502409,Sinai Plastics Ltd.,الإسكندرية أغذية ش.ذ.م.م,F,Construction,F4321,1,2007,10000,976437.0,small,1
529743778,Cairo Services Co.,مصر منسوجات ش.م.م,F,Construction,F4312,1,2014,10000,1603936.0,small,1
842411737,Nile Trading SAE,القاهرة خدمات ش.ذ.م.م,F,Construction,F4290,1,2013,10000,4172273.0,small,1
798323901,Delta Chem Ltd.,حورس زراعة ش.م.م,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T9700,0,2009,10000,4132678.0,medium,1
206532260,Nile Tech Ltd.,سيناء صلب ش.م.م,D,"Electricity, gas, steam and air conditioning supply",D3530,1,2008,10000,13073397.0,medium,1
267681330,Alex Steel LLC,الأهرام صلب ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2005,2019,2504263.0,small,1
411423447,Lotus Steel SAE,الأهرام تجارة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2013,2014,1589923.0,small,6
581542017,Giza Steel SAE,الأهرام منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4663,0,2015,2023,3752234.0,medium,6
907183616,Sinai Chem LLC,الجيزة زراعة محدودة,C,Manufacturing,C2816,1,2022,2026,7947070.0,medium,1
472031355,Cairo Textiles LLC,الجيزة تجارة محدودة,C,Manufacturing,C1621,1,2021,10000,14256426.0,medium,1
870690698,Sinai Steel SAE,الإسكندرية تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2014,10000,2493802.0,small,1
435133741,Giza Services SAE,الدلتا صلب ش.ذ.م.م,I,Accommodation and food service activities,I5621,0,2019,10000,66802.0,small,3
495347404,Pyramid Trading Co.,الجيزة أغذية ذ.م.م,C,Manufacturing,C1010,1,2019,10000,2090899.0,small,1
468833341,Horus Steel LLC,سيناء صلب ش.ذ.م.م,C,Manufacturing,C1910,1,2024,10000,5851956.0,medium,1
365894288,Delta Logistics Co.,اللوتس صلب ذ.م.م,B,Mining and quarrying,B0620,1,2014,10000,1079206.0,small,1
840279193,Lotus Logistics LLC,اللوتس منسوجات ش.م.م,B,Mining and quarrying,B0893,1,2006,10000,10955703.0,medium,1
666688194,Horus Chem Ltd.,اللوتس منسوجات محدودة,Q,Human health and social work activities,Q8620,0,2010,10000,58678.0,small,1
231236708,Horus Trading SAE,مصر بلاستيك محدودة,I,Accommodation and food service activities,I5510,0,2009,10000,544231.0,small,3
495877995,Sinai Foods SAE,مصر منسوجات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4789,0,2020,10000,3145681.0,medium,1
292268395,Alex Services Co.,اللوتس كيماويات ذ.م.م,Q,Human health and social work activities,Q8790,0,2005,2017,581308.0,small,5
547551543,Sinai Services Ltd.,النيل خدمات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4730,0,2020,10000,2543517.0,small,6
186244419,Sinai Logistics Ltd.,حورس زراعة ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2017,10000,1526484.0,small,1
755022406,Delta Steel Ltd.,اللوتس أغذية ش.ذ.م.م,I,Accommodation and food service activities,I5590,0,2016,10000,2418727.0,small,1
681126848,Lotus Logistics Co.,الإسكندرية خدمات ذ.م.م,F,Construction,F4220,1,2018,10000,14382477.0,medium,1
162057929,Lotus Agri Co.,الإسكندرية خدمات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4773,0,2013,10000,4022291.0,medium,4
559604574,Nile Plastics SAE,حورس منسوجات محدودة,P,Education,P8521,0,2015,2021,3599308.0,medium,1
993208591,Delta Logistics Co.,النيل كيماويات ش.ذ.م.م,S,Other service activities,S9602,0,2015,2023,2751582.0,small,1
500251809,Misr Agri SAE,حورس بلاستيك ش.م.م,C,Manufacturing,C2812,1,2007,10000,6329894.0,medium,1
646035583,Delta Tech LLC,النيل تجارة ذ.م.م,L,Real estate activities,L6820,0,2016,2019,3962927.0,medium,1
612037869,Delta Textiles Co.,القاهرة زراعة محدودة,C,Manufacturing,C2220,1,2006,10000,3145982.0,small,7
884959890,Lotus Steel Co.,النيل كيماويات ش.ذ.م.م,S,Other service activities,S9523,0,2021,10000,1992532.0,small,4
611260036,Giza Textiles Ltd.,حورس تجارة ش.ذ.م.م,S,Other service activities,S9523,0,2018,10000,4483987.0,medium,1
186926319,Lotus Trading Co.,القاهرة خدمات محدودة,N,Administrative and support service activities,N7721,0,2017,10000,4770048.0,medium,6
773317573,Delta Foods SAE,الإسكندرية كيماويات ش.م.م,M,"Professional, scientific and technical activities",M7210,0,2006,10000,262101.0,small,1
822444882,Horus Logistics Co.,الإسكندرية تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4781,0,2015,10000,403549.0,small,1
987379348,Alex Foods LLC,الإسكندرية صلب ش.ذ.م.م,P,Education,P8549,0,2022,10000,295569.0,small,1
452168053,Alex Chem Co.,اللوتس منسوجات ش.ذ.م.م,F,Construction,F4311,1,2010,10000,3594462.0,small,1
787229603,Horus Agri Ltd.,النيل بلاستيك محدودة,A,"Agriculture, forestry and fishing",A0170,1,2011,10000,10714458.0,medium,1
822050833,Horus Tech LLC,الدلتا أغذية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2015,10000,3461675.0,medium,1
659210213,Delta Logistics Ltd.,الدلتا تجارة محدودة,A,"Agriculture, forestry and fishing",A0321,1,2020,10000,10592347.0,medium,1
533465977,Alex Textiles SAE,مصر لوجستيات ش.ذ.م.م,J,Information and communication,J6209,0,2020,10000,2613115.0,small,3
657675490,Giza Services Ltd.,حورس بلاستيك ش.ذ.م.م,C,Manufacturing,C2812,1,2016,10000,14453114.0,medium,9
177003969,Nile Foods Co.,مصر منسوجات ذ.م.م,F,Construction,F4322,1,2006,10000,1205458.0,small,1
275294217,Alex Chem SAE,الجيزة منسوجات ذ.م.م,Q,Human health and social work activities,Q8610,0,2007,10000,4963015.0,medium,1
253547784,Alex Services SAE,الأهرام زراعة ش.ذ.م.م,I,Accommodation and food service activities,I5629,0,2015,10000,4165737.0,medium,1
635798295,Nile Agri LLC,الدلتا لوجستيات ذ.م.م,F,Construction,F4311,1,2008,10000,12965703.0,medium,4
821128154,Sinai Steel Co.,النيل أغذية ش.ذ.م.م,S,Other service activities,S9491,0,2013,10000,3008473.0,medium,8
904066348,Alex Plastics SAE,اللوتس صلب ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0125,1,2011,10000,4787150.0,small,1
628059637,Nile Trading Ltd.,الجيزة بلاستيك ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4742,0,2005,10000,4005341.0,medium,1
817606285,Giza Steel LLC,النيل بلاستيك ش.م.م,S,Other service activities,S9522,0,2005,10000,1908632.0,small,3
467373904,Sinai Chem Ltd.,الإسكندرية منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4761,0,2011,10000,337245.0,small,1
461417874,Pyramid Trading Co.,مصر منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4669,0,2005,10000,2774402.0,small,6
411160229,Giza Services SAE,حورس زراعة ش.م.م,F,Construction,F4100,1,2023,10000,14499039.0,medium,5
372668027,Nile Trading SAE,حورس تجارة ش.ذ.م.م,N,Administrative and support service activities,N7721,0,2007,10000,1353557.0,small,1
557934364,Cairo Services Ltd.,الإسكندرية منسوجات ش.م.م,F,Construction,F4290,1,2010,10000,3439944.0,small,1
886610004,Alex Trading LLC,الإسكندرية كيماويات ش.م.م,S,Other service activities,S9524,0,2014,10000,1147560.0,small,1
921253894,Giza Chem SAE,النيل لوجستيات محدودة,I,Accommodation and food service activities,I5630,0,2007,10000,3084821.0,medium,1
640387587,Giza Services LLC,القاهرة تجارة ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4610,0,2007,10000,2728355.0,small,1
143649273,Pyramid Foods Co.,اللوتس بلاستيك ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4782,0,2019,10000,3042144.0,medium,1
951671511,Horus Tech LLC,القاهرة أغذية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2017,10000,2184694.0,small,1
702049305,Alex Logistics Co.,اللوتس منسوجات ش.م.م,F,Construction,F4322,1,2019,10000,315499.0,small,7
403445862,Sinai Tech LLC,القاهرة كيماويات ش.م.م,K,Financial and insurance activities,K6511,0,2024,2038,709116.0,small,1
554529921,Pyramid Plastics LLC,اللوتس صلب ش.ذ.م.م,F,Construction,F4100,1,2021,10000,2891897.0,small,1
758819733,Horus Foods SAE,سيناء صلب ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4662,0,2009,10000,4297958.0,medium,1
571953628,Horus Textiles Co.,مصر خدمات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2020,10000,2536809.0,small,1
613636469,Giza Agri LLC,الجيزة صلب ش.ذ.م.م,C,Manufacturing,C3311,1,2011,10000,6890371.0,medium,1
188791465,Misr Tech LLC,سيناء أغذية ش.ذ.م.م,N,Administrative and support service activities,N8211,0,2006,10000,4469817.0,medium,1
676249895,Cairo Services Co.,الجيزة منسوجات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4764,0,2006,10000,1870162.0,small,7
236283820,Misr Tech LLC,الإسكندرية بلاستيك محدودة,C,Manufacturing,C2220,1,2005,2009,3985499.0,small,1
507131646,Sinai Textiles SAE,الأهرام صلب ش.م.م,M,"Professional, scientific and technical activities",M7220,0,2015,10000,1601593.0,small,1
634321190,Horus Trading Ltd.,حورس أغذية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4711,0,2013,10000,4426980.0,medium,1
978313057,Nile Agri SAE,اللوتس خدمات ش.ذ.م.م,S,Other service activities,S9609,0,2007,10000,4895770.0,medium,1
163819447,Horus Trading LLC,حورس كيماويات ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0142,1,2015,10000,172009.0,small,5
431724163,Delta Steel Co.,سيناء منسوجات ش.ذ.م.م,M,"Professional, scientific and technical activities",M7210,0,2015,10000,1697113.0,small,1
368416905,Cairo Agri SAE,الدلتا تجارة محدودة,K,Financial and insurance activities,K6419,0,2019,10000,1085405.0,small,4
931801828,Lotus Services LLC,النيل كيماويات ذ.م.م,H,Transportation and storage,H5224,0,2006,10000,2627894.0,small,1
569006070,Pyramid Chem LLC,الإسكندرية كيماويات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2011,10000,439804.0,small,1
151791006,Giza Tech Co.,حورس خدمات ذ.م.م,Q,Human health and social work activities,Q8790,0,2007,10000,1835181.0,small,1
721419486,Delta Steel LLC,مصر كيماويات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2024,10000,155421.0,small,1
309466028,Alex Chem Co.,الإسكندرية منسوجات ش.م.م,C,Manufacturing,C3290,1,2011,10000,2912849.0,small,1
247204719,Pyramid Textiles LLC,الأهرام صلب ش.ذ.م.م,J,Information and communication,J5912,0,2021,10000,1882024.0,small,5
923664256,Horus Logistics LLC,مصر بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4781,0,2006,10000,4847269.0,medium,6
186265786,Nile Textiles Ltd.,اللوتس تقنية ذ.م.م,F,Construction,F4220,1,2023,10000,12745121.0,medium,1
263092493,Giza Agri SAE,الأهرام خدمات ش.ذ.م.م,H,Transportation and storage,H5210,0,2010,10000,1667795.0,small,1
375028225,Horus Textiles Co.,الإسكندرية أغذية محدودة,J,Information and communication,J5820,0,2018,10000,3213735.0,medium,3
274496493,Delta Agri Co.,النيل صلب محدودة,C,Manufacturing,C2651,1,2009,10000,4229667.0,small,1
808519865,Cairo Plastics Co.,الإسكندرية تقنية ش.م.م,L,Real estate activities,L6820,0,2020,10000,264508.0,small,1
913248272,Misr Chem Ltd.,القاهرة بلاستيك محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4742,0,2012,2025,3715975.0,medium,1
859330079,Sinai Textiles Co.,الجيزة كيماويات ش.ذ.م.م,C,Manufacturing,C3315,1,2006,10000,2756784.0,small,7
923567824,Alex Steel LLC,سيناء خدمات ش.ذ.م.م,I,Accommodation and food service activities,I5630,0,2021,10000,630901.0,small,1
156015908,Misr Foods Co.,النيل تقنية ش.م.م,N,Administrative and support service activities,N7912,0,2019,10000,807256.0,small,1
482506642,Horus Tech LLC,الإسكندرية منسوجات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2015,10000,3779281.0,medium,3
274376900,Pyramid Steel SAE,الجيزة كيماويات محدودة,I,Accommodation and food service activities,I5629,0,2012,10000,4082531.0,medium,3
892927230,Pyramid Plastics LLC,النيل خدمات ش.م.م,F,Construction,F4210,1,2007,10000,9873142.0,medium,1
307034830,Pyramid Steel SAE,اللوتس صلب ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4791,0,2007,10000,2055725.0,small,1
399421078,Delta Agri SAE,النيل صلب ذ.م.م,D,"Electricity, gas, steam and air conditioning supply",D3520,1,2008,10000,2220778.0,small,1
147010726,Alex Trading LLC,سيناء أغذية ذ.م.م,I,Accommodation and food service activities,I5630,0,2006,10000,1420580.0,small,1
924850113,Alex Foods LLC,اللوتس منسوجات ذ.م.م,N,Administrative and support service activities,N8211,0,2017,10000,1138988.0,small,9
261345755,Lotus Agri SAE,القاهرة أغذية محدودة,C,Manufacturing,C2395,1,2018,10000,11559527.0,medium,1
525625264,Alex Steel SAE,الجيزة صلب محدودة,L,Real estate activities,L6820,0,2023,10000,1404435.0,small,1
969831885,Lotus Services Co.,اللوتس زراعة محدودة,F,Construction,F4100,1,2019,10000,5059589.0,medium,1
378295166,Nile Chem SAE,الأهرام تجارة ش.م.م,C,Manufacturing,C2823,1,2012,10000,5023048.0,medium,1
429312754,Alex Services SAE,حورس أغذية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4730,0,2019,10000,4192794.0,medium,1
900251848,Alex Steel Ltd.,الإسكندرية منسوجات محدودة,A,"Agriculture, forestry and fishing",A0311,1,2019,10000,10557454.0,medium,4
612570021,Cairo Agri LLC,اللوتس تقنية ش.ذ.م.م,M,"Professional, scientific and technical activities",M7320,0,2015,10000,2057773.0,small,7
289511863,Nile Logistics SAE,حورس تقنية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4799,0,2011,10000,4020205.0,medium,1
490383219,Cairo Logistics SAE,الدلتا لوجستيات ش.م.م,S,Other service activities,S9524,0,2023,10000,2801137.0,small,8
710935533,Alex Foods Ltd.,الدلتا تجارة محدودة,M,"Professional, scientific and technical activities",M7020,0,2020,10000,1727438.0,small,1
300321721,Delta Textiles SAE,القاهرة أغذية ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0146,1,2019,2021,13867909.0,medium,1
478670828,Delta Logistics LLC,النيل كيماويات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2020,10000,4440335.0,medium,1
675744965,Misr Trading SAE,سيناء منسوجات محدودة,Q,Human health and social work activities,Q8810,0,2020,2034,1801749.0,small,5
247855827,Cairo Steel Co.,مصر صلب ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4789,0,2013,2025,4466203.0,medium,1
467853938,Pyramid Textiles LLC,الدلتا كيماويات ش.م.م,K,Financial and insurance activities,K6629,0,2007,10000,1954783.0,small,1
102059269,Giza Tech Ltd.,مصر خدمات ش.م.م,C,Manufacturing,C2680,1,2024,10000,1482354.0,small,1
728426668,Nile Trading SAE,حورس منسوجات ش.ذ.م.م,F,Construction,F4329,1,2021,10000,14496504.0,medium,1
118345031,Horus Agri SAE,الإسكندرية خدمات ذ.م.م,F,Construction,F4220,1,2009,10000,5494000.0,medium,1
304926147,Pyramid Services LLC,مصر لوجستيات ذ.م.م,F,Construction,F4330,1,2009,10000,13033323.0,medium,1
220657916,Misr Textiles LLC,حورس تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2017,10000,4059549.0,medium,1
323197675,Misr Foods Co.,سيناء تجارة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2013,10000,1848419.0,small,1
677386587,Delta Agri Ltd.,الإسكندرية منسوجات ش.ذ.م.م,C,Manufacturing,C2022,1,2015,10000,1197317.0,small,6
791994706,Pyramid Chem LLC,اللوتس تقنية ش.م.م,P,Education,P8530,0,2009,10000,507587.0,small,1
541705930,Delta Textiles Ltd.,الأهرام زراعة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2014,2023,1090977.0,small,1
186342244,Horus Textiles LLC,الجيزة بلاستيك ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0170,1,2020,10000,14916013.0,medium,1
705319063,Cairo Plastics SAE,الأهرام تقنية ذ.م.م,H,Transportation and storage,H5223,0,2012,10000,4836667.0,medium,1
983337616,Delta Steel Ltd.,القاهرة تجارة ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0170,1,2018,10000,6427198.0,medium,6
610050880,Sinai Logistics LLC,الجيزة بلاستيك ذ.م.م,J,Information and communication,J5912,0,2012,10000,4918389.0,medium,1
461537196,Nile Steel SAE,الدلتا أغذية ش.ذ.م.م,S,Other service activities,S9491,0,2009,10000,2705133.0,small,1
983375170,Delta Tech Co.,الجيزة لوجستيات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4781,0,2009,10000,2895800.0,small,1
742393892,Cairo Tech Co.,الدلتا تجارة ذ.م.م,Q,Human health and social work activities,Q8690,0,2010,10000,2514511.0,small,1
648993565,Lotus Chem SAE,الدلتا زراعة ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4742,0,2021,10000,2580583.0,small,1
189155404,Sinai Trading Ltd.,الإسكندرية كيماويات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4719,0,2014,10000,326949.0,small,1
516931147,Misr Services LLC,اللوتس منسوجات ش.ذ.م.م,S,Other service activities,S9601,0,2023,10000,3319746.0,medium,3
313087361,Alex Chem Ltd.,الأهرام تجارة ش.م.م,C,Manufacturing,C2310,1,2023,10000,1054839.0,small,1
163124748,Nile Steel Co.,الأهرام تقنية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4663,0,2020,10000,3440805.0,medium,2
990117819,Misr Trading LLC,الإسكندرية تقنية ش.م.م,N,Administrative and support service activities,N7912,0,2008,10000,1945968.0,small,1
152435874,Alex Steel LLC,حورس زراعة ش.م.م,N,Administrative and support service activities,N8121,0,2017,10000,1046442.0,small,1
345700561,Pyramid Steel Ltd.,اللوتس خدمات محدودة,C,Manufacturing,C1410,1,2013,10000,10798966.0,medium,1
958258670,Delta Logistics LLC,حورس بلاستيك ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2014,10000,4355947.0,medium,1
999956770,Misr Steel SAE,مصر بلاستيك ش.م.م,H,Transportation and storage,H5222,0,2021,10000,2299442.0,small,1
657205677,Delta Steel LLC,النيل تجارة ش.م.م,N,Administrative and support service activities,N8220,0,2009,10000,3293950.0,medium,1
398944696,Pyramid Plastics SAE,القاهرة بلاستيك ذ.م.م,C,Manufacturing,C1079,1,2012,10000,855853.0,small,2
173963379,Cairo Textiles SAE,الأهرام تقنية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2012,10000,2170045.0,small,2
160431173,Cairo Plastics Co.,القاهرة تجارة ش.م.م,Q,Human health and social work activities,Q8890,0,2023,2027,4632406.0,medium,3
388470185,Lotus Steel LLC,سيناء تجارة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4663,0,2023,10000,1737393.0,small,1
129570067,Alex Agri Co.,اللوتس منسوجات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2016,10000,1615689.0,small,1
416369766,Lotus Tech LLC,النيل كيماويات ش.ذ.م.م,C,Manufacturing,C1621,1,2006,2015,4385450.0,small,5
293806167,Giza Trading Ltd.,الدلتا تقنية محدودة,H,Transportation and storage,H5223,0,2022,10000,2946077.0,small,1
418504473,Nile Tech Ltd.,سيناء تقنية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4711,0,2006,10000,4763443.0,medium,1
912497159,Misr Textiles Co.,سيناء لوجستيات ش.ذ.م.م,J,Information and communication,J6201,0,2015,10000,3437385.0,medium,1
881035840,Misr Agri Ltd.,الأهرام زراعة ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4520,0,2011,10000,128927.0,small,1
987516313,Cairo Tech SAE,الدلتا منسوجات ش.م.م,I,Accommodation and food service activities,I5621,0,2015,10000,1582441.0,small,1
293282552,Misr Textiles SAE,النيل تجارة ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2006,10000,1564094.0,small,1
161295187,Alex Foods LLC,اللوتس منسوجات ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0210,1,2021,10000,13092030.0,medium,2
323255536,Sinai Tech Ltd.,القاهرة بلاستيك ش.م.م,C,Manufacturing,C2012,1,2022,10000,3327189.0,small,3
825573999,Cairo Logistics Ltd.,الإسكندرية كيماويات ش.ذ.م.م,N,Administrative and support service activities,N8299,0,2007,10000,2874072.0,small,1
512287829,Delta Plastics Ltd.,مصر صلب ذ.م.م,C,Manufacturing,C2630,1,2012,10000,13748565.0,medium,1
843907420,Nile Chem Co.,اللوتس صلب ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2006,10000,4020163.0,medium,1
173134539,Lotus Foods LLC,اللوتس زراعة محدودة,C,Manufacturing,C2750,1,2012,10000,2932834.0,small,1
101042068,Nile Plastics LLC,الجيزة لوجستيات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4752,0,2015,10000,741067.0,small,1
257834375,Alex Services Co.,الإسكندرية صلب ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4772,0,2005,10000,2279527.0,small,3
984297256,Pyramid Agri Ltd.,مصر خدمات محدودة,I,Accommodation and food service activities,I5621,0,2016,10000,3643136.0,medium,1
626066043,Nile Tech LLC,اللوتس كيماويات ش.ذ.م.م,C,Manufacturing,C2818,1,2022,10000,2447412.0,small,1
614253050,Giza Steel LLC,الدلتا كيماويات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2018,10000,4169915.0,medium,1
146763624,Pyramid Services SAE,الجيزة منسوجات ذ.م.م,P,Education,P8521,0,2018,10000,4947137.0,medium,1
534718827,Lotus Chem Co.,الدلتا زراعة ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4764,0,2012,10000,2182409.0,small,1
262709779,Horus Steel Co.,الدلتا خدمات ذ.م.م,B,Mining and quarrying,B0899,1,2006,10000,10212830.0,medium,1
966961945,Alex Textiles LLC,اللوتس لوجستيات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2014,10000,2077501.0,small,1
928408406,Lotus Tech SAE,القاهرة خدمات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4791,0,2015,2021,2458798.0,small,1
932662872,Giza Plastics SAE,الأهرام صلب ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2017,10000,2044357.0,small,1
506911741,Nile Services Co.,اللوتس بلاستيك ش.م.م,C,Manufacturing,C2680,1,2023,2037,4289310.0,small,1
931673496,Alex Trading Co.,اللوتس بلاستيك ش.ذ.م.م,Q,Human health and social work activities,Q8610,0,2022,10000,434616.0,small,1
485993310,Lotus Logistics Ltd.,حورس بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4722,0,2005,10000,527680.0,small,1
768972237,Misr Plastics Co.,الدلتا كيماويات ش.ذ.م.م,K,Financial and insurance activities,K6520,0,2016,10000,3170513.0,medium,1
