الرقم_الضريبي,السنة,القطاع,القسم_كود,القسم,المجموع_كود,المجموع,الفرع_كود,الفرع,المبيعات_جنيه,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,branches,فئة_SME,start_year,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,نمو_الموظفين,العائد_على_رأس_المال,المبيعات_جنيه_p,نمو_المبيعات_p,الموظفون_p,نمو_الموظفين_p,عمر_المنشأة_p,العائد_على_رأس_المال_p,branches_p,score,historical_score
274260862,2024,التشييد والبناء,F4,,F43,,F4321,,38927615.0,36187588.0,10,4855496.0,5449866.0,3825837.0,1,small,2014,النيل لوجستيات ش.ذ.م.م,11,0.079959519982542,0.0,7.452912740531555,0.4237074401008827,0.8474148802017655,0.3808322824716267,0.4325346784363177,0.5712484237074401,0.2572509457755359,0.3694829760403531,4.57,0.56
274260862,2025,التشييد والبناء,F4,,F43,,F4321,,41902396.0,45529122.0,10,4855496.0,5866335.0,4583407.0,1,small,2014,النيل لوجستيات ش.ذ.م.م,12,0.0764182701663074,0.0,9.376822058961638,0.4556962025316455,0.8240506329113924,0.3854430379746835,0.4341772151898734,0.5708860759493671,0.3455696202531645,0.369620253164557,4.79,0.22
274285581,2021,المعلومات والاتصالات,J6,,J62,,J6202,,37752571.0,38518642.0,11,610162.0,5285360.0,3767714.0,1,small,2014,الجيزة أغذية محدودة,8,,,63.12854946719068,0.4603960396039604,0.5,0.4727722772277227,0.5,0.4368811881188119,0.9306930693069309,0.3762376237623762,5.82,0.0
274285581,2022,المعلومات والاتصالات,J6,,J62,,J6202,,40259396.0,36911629.0,11,610162.0,5636315.0,5938463.0,1,small,2014,الجيزة أغذية محدودة,9,0.0664014379312074,0.0,60.49480138061695,0.4441860465116279,0.3093023255813953,0.4430232558139534,0.3511627906976744,0.4755813953488372,0.9186046511627908,0.3709302325581395,5.05,-0.77
274285581,2023,المعلومات والاتصالات,J6,,J62,,J6202,,43116740.0,45386395.0,11,610162.0,6036344.0,4819231.0,1,small,2014,الجيزة أغذية محدودة,10,0.0709733449552993,0.0,74.38417174455309,0.421978021978022,0.0725274725274725,0.4208791208791209,0.3472527472527472,0.5065934065934066,0.9274725274725276,0.3681318681318681,4.37,-0.68
274285581,2024,المعلومات والاتصالات,J6,,J62,,J6202,,45778079.0,46593561.0,11,610162.0,6408931.0,5447594.0,1,small,2014,الجيزة أغذية محدودة,11,0.0617240310839826,0.0,76.3626069797857,0.4331210191082802,0.3439490445859872,0.3949044585987261,0.2823779193205945,0.524416135881104,0.9171974522292994,0.3673036093418259,5.03,0.66
274285581,2025,المعلومات والاتصالات,J6,,J62,,J6202,,49954826.0,50600244.0,11,610162.0,6993676.0,7320619.0,1,medium,2014,الجيزة أغذية محدودة,12,0.0912390185704385,0.0,82.92919585290464,0.4261241970021413,0.6252676659528907,0.367237687366167,0.3254817987152034,0.5224839400428265,0.9143468950749464,0.367237687366167,5.82,0.79
274296267,2024,التشييد والبناء,F4,,F42,,F4210,,36349089.0,39920217.0,6,1521730.0,5088872.0,5092825.0,1,small,2024,حورس خدمات ش.م.م,1,,,26.233442857800004,0.3846153846153846,0.5006305170239597,0.073139974779319,0.4325346784363177,0.0296343001261034,0.8373266078184111,0.3694829760403531,4.03,0.0
274296267,2025,التشييد والبناء,F4,,F42,,F4210,,37127730.0,36834611.0,6,1521730.0,5197882.0,5188634.0,1,small,2024,حورس خدمات ش.م.م,2,0.0214211971034541,0.0,24.20574674876621,0.3835443037974683,0.4177215189873418,0.0689873417721519,0.4341772151898734,0.0297468354430379,0.810126582278481,0.369620253164557,3.85,-0.18
274311741,2024,التشييد والبناء,F4,,F42,,F4220,,91240023.0,99005956.0,70,6224644.0,12773603.0,11263270.0,9,medium,2024,الدلتا أغذية محدودة,1,,,15.905480859628277,0.6973518284993695,0.5006305170239597,0.8751576292559899,0.4325346784363177,0.0296343001261034,0.6469104665825978,0.9810844892812106,6.04,0.0
274311741,2025,التشييد والبناء,F4,,F42,,F4220,,95518172.0,96854150.0,77,6224644.0,13372544.0,13602029.0,9,medium,2024,الدلتا أغذية محدودة,2,0.0468889513541661,0.1,15.559789443380216,0.6936708860759494,0.6569620253164556,0.9316455696202532,0.8930379746835443,0.0297468354430379,0.6253164556962025,0.981012658227848,6.76,0.72
274325380,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,58644588.0,58393464.0,49,4542889.0,8210242.0,6418554.0,1,medium,2012,الأهرام بلاستيك ش.ذ.م.م,10,,,12.853817031408868,0.6099166301009215,0.5,0.7362878455462922,0.5,0.5594559017112769,0.2544975866608161,0.3753839403247038,4.91,0.0
274325380,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,57378516.0,58739916.0,50,4542889.0,8032992.0,7163140.0,1,medium,2012,الأهرام بلاستيك ش.ذ.م.م,11,-0.0215888975125888,0.0204081632653061,12.930079515480127,0.6063518595904722,0.1404095277893857,0.7423735896364396,0.7137484329293774,0.5812787296280819,0.2381947346427079,0.3737985791893021,4.52,-0.39
274325380,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,55793439.0,55226794.0,51,4542889.0,7811081.0,5599588.0,1,medium,2012,الأهرام بلاستيك ش.ذ.م.م,12,-0.0276249214950069,0.02,12.156756196332331,0.5883287018658198,0.112743152044462,0.7516871774513696,0.7252878126240572,0.6042080190551806,0.2163556967050416,0.3731639539499801,4.45,-0.07
274325380,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,50655666.0,59471809.0,53,4542889.0,7879770.0,5961168.0,1,medium,2012,الأهرام بلاستيك ش.ذ.م.م,13,-0.0920856124319563,0.0392156862745098,13.091186907714452,0.5870552611657835,0.382664647993944,0.761544284632854,0.7816048448145344,0.6239591218773657,0.2354277062831188,0.3726343679031037,5.05,0.6
274325380,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4649,,58095831.0,55506886.0,53,4542889.0,8133416.0,8293796.0,1,medium,2012,الأهرام بلاستيك ش.ذ.م.م,14,0.146877251599061,0.0,12.218411235669636,0.5905631659056316,0.613013698630137,0.7557077625570776,0.4410197869101979,0.6219558599695586,0.2058599695585997,0.3721461187214612,5.01,-0.04
274326447,2024,التشييد والبناء,F4,,F43,,F4330,,5501606.0,5551885.0,9,178985.0,770225.0,799888.0,1,small,2024,مصر خدمات ذ.م.م,1,,,31.018716652233422,0.0479192938209331,0.5006305170239597,0.3095838587641866,0.4325346784363177,0.0296343001261034,0.8789407313997478,0.3694829760403531,3.81,0.0
274326447,2025,التشييد والبناء,F4,,F43,,F4330,,5979606.0,5917224.0,9,178985.0,837145.0,607866.0,1,small,2024,مصر خدمات ذ.م.م,2,0.0868837208625989,0.0,33.0598877000866,0.0544303797468354,0.8772151898734177,0.3132911392405063,0.4341772151898734,0.0297468354430379,0.889873417721519,0.369620253164557,4.38,0.57
274376900,2021,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,65738132.0,71957143.0,42,4082531.0,9203338.0,9237992.0,3,medium,2012,الجيزة كيماويات محدودة,10,,,17.62562072400675,0.6719745222929936,0.5,0.695859872611465,0.5,0.5939490445859873,0.5159235668789809,0.7882165605095541,6.15,0.0
274376900,2022,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,94529354.0,91454947.0,47,4082531.0,13234110.0,12941948.0,3,medium,2012,الجيزة كيماويات محدودة,11,0.4379683621067907,0.119047619047619,22.40153154991352,0.6666666666666666,0.2359882005899705,0.7581120943952803,0.9262536873156342,0.6238938053097345,0.4572271386430678,0.7890855457227138,6.14,-0.01
274376900,2023,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,96274016.0,95853831.0,49,4082531.0,13478362.0,12924708.0,3,medium,2012,الجيزة كيماويات محدودة,12,0.0184562987704326,0.0425531914893617,23.479020979877436,0.6824512534818942,0.3231197771587744,0.7674094707520891,0.7172701949860725,0.6448467966573816,0.4456824512534819,0.786908077994429,6.1,-0.04
274376900,2024,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,106922003.0,96605802.0,49,4082531.0,14969080.0,11670166.0,3,medium,2012,الجيزة كيماويات محدودة,13,0.1106008395868725,0.0,23.66321333506102,0.6970509383378016,0.9302949061662198,0.7721179624664879,0.4369973190348525,0.660857908847185,0.450402144772118,0.7908847184986595,7.03,0.93
274376900,2025,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5629,,110174090.0,106918364.0,50,4082531.0,15424373.0,16948482.0,3,medium,2012,الجيزة كيماويات محدودة,14,0.0304155076481311,0.0204081632653061,26.1892350603094,0.7054054054054054,0.4540540540540541,0.7621621621621621,0.6486486486486487,0.6581081081081082,0.4729729729729729,0.7891891891891892,6.36,-0.67
274377654,2021,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0322,,35070474.0,35060712.0,5,1919809.0,4909866.0,5018776.0,1,small,2010,الجيزة خدمات محدودة,12,,,18.26260424865182,0.43424317617866,0.5,0.021091811414392,0.5,0.6885856079404467,0.7344913151364765,0.3821339950372208,4.69,0.0
274377654,2022,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0322,,36721422.0,34951496.0,5,1919809.0,5140999.0,4416140.0,1,small,2010,الجيزة خدمات محدودة,13,0.0470751550150134,0.0,18.205715256048908,0.4431279620853081,0.7464454976303317,0.0236966824644549,0.4514218009478673,0.7049763033175356,0.7345971563981043,0.3838862559241706,4.95,0.26
274377654,2023,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0322,,36769496.0,38715201.0,5,1919809.0,5147729.0,3776663.0,1,small,2010,الجيزة خدمات محدودة,14,0.0013091540953942,0.0,20.1661733016149,0.4272727272727272,0.4113636363636364,0.0329545454545454,0.4420454545454545,0.7170454545454545,0.7659090909090909,0.3852272727272727,4.69,-0.26
274377654,2024,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0322,,8917183.42780686,33108469.0,5,1919809.0,5145014.0,4726367.0,1,small,2010,الجيزة خدمات محدودة,15,-0.7574842084371551,0.0,17.24570985967875,0.0960698689956331,0.0283842794759825,0.0360262008733624,0.4617903930131004,0.7281659388646288,0.6768558951965066,0.3853711790393013,3.78,-0.91
274377654,2025,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0322,,37445211.0,40966173.0,5,1919809.0,5242330.0,5518019.0,1,small,2010,الجيزة خدمات محدودة,16,3.1992195521326714,0.0,21.338671190727823,0.4207048458149779,0.9801762114537445,0.026431718061674,0.4262114537444934,0.7257709251101322,0.7775330396475771,0.3865638766519824,5.27,1.49
274496493,2021,الصناعة التحويلية,C2,,C26,,C2651,,58080017.0,57725822.0,8,4229667.0,8131202.0,7340295.0,1,medium,2009,النيل صلب محدودة,13,,,13.647840834751294,0.61101243339254,0.5,0.2442273534635879,0.5,0.7619893428063943,0.5843694493783304,0.3663410301953819,5.29,0.0
274496493,2022,الصناعة التحويلية,C2,,C26,,C2651,,58003228.0,57294053.0,8,4229667.0,8120452.0,6766248.0,1,medium,2009,النيل صلب محدودة,14,-0.0013221242686619,0.0,13.545759748935318,0.5966386554621849,0.1974789915966386,0.2453781512605042,0.453781512605042,0.776890756302521,0.565546218487395,0.3668067226890756,4.83,-0.46
274496493,2023,الصناعة التحويلية,C2,,C26,,C2651,,58001975.0,57857384.0,8,4229667.0,8120277.0,7919704.0,1,medium,2009,النيل صلب محدودة,15,-2.1602245999119415e-05,0.0,13.678945411069003,0.6173139158576052,0.7686084142394822,0.2378640776699029,0.4393203883495146,0.7860032362459547,0.5881877022653722,0.366504854368932,5.61,0.78
274496493,2024,الصناعة التحويلية,C2,,C26,,C2651,,65649905.0,64873477.0,9,4229667.0,9190987.0,7552888.0,1,medium,2009,النيل صلب محدودة,16,0.1318563721321559,0.125,15.337726823411868,0.6263482280431433,0.8459167950693375,0.2989214175654853,0.9298921417565486,0.7966101694915254,0.6140215716486903,0.3678736517719568,6.28,0.67
274496493,2025,الصناعة التحويلية,C2,,C26,,C2651,,65807632.0,64614172.0,9,4229667.0,9213068.0,6811922.0,1,medium,2009,النيل صلب محدودة,17,0.0024025472694895,0.0,15.276420578735868,0.6146076146076146,0.289044289044289,0.2956487956487956,0.4514374514374514,0.7948717948717948,0.5982905982905983,0.3686868686868687,5.16,-1.12
274562033,2021,النقل والتخزين,H5,,H52,,H5221,,20775778.0,19621933.0,9,2061715.0,2908609.0,2422583.0,6,small,2006,النيل كيماويات ش.ذ.م.م,16,,,9.517286821893425,0.2631578947368421,0.5,0.2787081339712918,0.5,0.9114832535885168,0.1698564593301435,0.901913875598086,4.31,0.0
274562033,2022,النقل والتخزين,H5,,H52,,H5221,,20652363.0,19674287.0,10,2061715.0,2891331.0,2253663.0,6,small,2006,النيل كيماويات ش.ذ.م.م,17,-0.0059403310913314,0.1111111111111111,9.542680244359673,0.2311212814645309,0.2517162471395881,0.3604118993135011,0.9221967963386728,0.9153318077803204,0.1556064073226544,0.9004576659038902,4.43,0.12
274562033,2023,النقل والتخزين,H5,,H52,,H5221,,143117324.99677116,22745617.0,10,2061715.0,2896113.0,2469363.0,6,small,2006,النيل كيماويات ش.ذ.م.م,18,5.9298280781124735,0.0,11.032376928915976,0.8395604395604396,0.9956043956043956,0.3439560439560439,0.4516483516483516,0.9186813186813186,0.1934065934065934,0.9021978021978022,6.15,1.72
274562033,2024,النقل والتخزين,H5,,H52,,H5221,,21809707.0,22439100.0,10,2061715.0,3053359.0,2198967.0,6,small,2006,النيل كيماويات ش.ذ.م.م,19,-0.8476095958299106,0.0,10.883706040844636,0.2301075268817204,0.0086021505376344,0.3440860215053763,0.489247311827957,0.9204301075268816,0.1784946236559139,0.9043010752688172,3.68,-2.47
274562033,2025,النقل والتخزين,H5,,H52,,H5221,,22830599.0,22330460.0,10,2061715.0,3196284.0,2830739.0,6,small,2006,النيل كيماويات ش.ذ.م.م,20,0.0468090653395756,0.0,10.831012045796824,0.2392241379310344,0.7456896551724138,0.355603448275862,0.4525862068965517,0.9202586206896552,0.1702586206896551,0.9040948275862069,4.7,1.02
274736589,2021,الصناعة التحويلية,C3,,C30,,C3011,,24710934.0,26098855.0,13,3628854.0,3459531.0,2752032.0,1,small,2018,حورس لوجستيات ذ.م.م,4,,,7.192037761783748,0.2824156305506217,0.5,0.5808170515097691,0.5,0.225133214920071,0.2557726465364121,0.3663410301953819,3.61,0.0
274736589,2022,الصناعة التحويلية,C3,,C30,,C3011,,26157290.0,26506547.0,13,3628854.0,3662021.0,3819901.0,1,small,2018,حورس لوجستيات ذ.م.م,5,0.0585310130325305,0.0,7.304385075839369,0.2815126050420168,0.773109243697479,0.576890756302521,0.453781512605042,0.2726890756302521,0.2579831932773109,0.3668067226890756,3.95,0.34
274736589,2023,الصناعة التحويلية,C3,,C30,,C3011,,23947713.0,23669433.0,13,3628854.0,3352680.0,3319179.0,1,small,2018,حورس لوجستيات ذ.م.م,6,-0.084472703403143,0.0,6.522564148350967,0.2686084142394822,0.1852750809061488,0.5627022653721683,0.4393203883495146,0.3042071197411003,0.2160194174757281,0.366504854368932,3.12,-0.83
274736589,2024,الصناعة التحويلية,C3,,C30,,C3011,,25801784.0,26475068.0,14,3628854.0,3612250.0,3714367.0,1,small,2018,حورس لوجستيات ذ.م.م,7,0.0774216310342452,0.0769230769230768,7.295710436407748,0.2711864406779661,0.4198767334360554,0.5843605546995377,0.8131741140215717,0.3420647149460709,0.236517719568567,0.3678736517719568,3.83,0.71
274736589,2025,الصناعة التحويلية,C3,,C30,,C3011,,25731877.0,24128546.0,14,3628854.0,3602463.0,3728725.0,1,small,2018,حورس لوجستيات ذ.م.م,8,-0.0027093862966994,0.0,6.64908150066109,0.2587412587412587,0.2501942501942502,0.5714840714840714,0.4514374514374514,0.3422688422688422,0.2035742035742035,0.3686868686868687,3.21,-0.62
274836552,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N81,,N8121,,124226808.0,120039920.0,37,4463493.0,17391753.0,14557036.0,1,medium,2012,الدلتا تقنية ش.م.م,10,,,26.89371754363679,0.7916666666666666,0.5,0.6726190476190477,0.5,0.5982142857142857,0.5446428571428571,0.3869047619047619,5.65,0.0
274836552,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N81,,N8121,,131261078.0,140741661.0,37,4463493.0,18376551.0,18354231.0,1,medium,2012,الدلتا تقنية ش.م.م,11,0.0566244123410142,0.0,31.531731090426263,0.7947976878612717,0.8034682080924855,0.6488439306358381,0.4580924855491329,0.615606936416185,0.6242774566473989,0.3858381502890173,6.28,0.63
274836552,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N81,,N8121,,135994188.0,130737301.0,35,4463493.0,19039186.0,16276356.0,1,medium,2012,الدلتا تقنية ش.م.م,12,0.0360587469805786,-0.054054054054054,29.290356454014827,0.8142076502732241,0.6475409836065574,0.6434426229508197,0.1420765027322404,0.6366120218579235,0.5765027322404371,0.3879781420765027,5.58,-0.7
274836552,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N81,,N8121,,132223668.0,145325418.0,36,4463493.0,18511314.0,16033710.0,1,medium,2012,الدلتا تقنية ش.م.م,13,-0.0277255966262323,0.0285714285714284,32.55867501080432,0.776,0.1093333333333333,0.652,0.704,0.6533333333333333,0.616,0.3866666666666666,5.32,-0.26
274836552,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N8,,N81,,N8121,,137909784.0,137229761.0,39,4463493.0,19307370.0,14085236.0,1,medium,2012,الدلتا تقنية ش.م.م,14,0.0430037684327437,0.0833333333333332,30.74492577898072,0.806970509383378,0.7211796246648794,0.6635388739946381,0.8378016085790885,0.6514745308310992,0.5844504021447721,0.3860589812332439,6.58,1.26
274977097,2021,الصناعة التحويلية,C2,,C27,,C2733,,114001875.0,124702296.0,35,5902921.0,15960263.0,14747412.0,9,medium,2009,الجيزة أغذية ذ.م.م,13,,,21.125523448475764,0.7415630550621669,0.5,0.6358792184724689,0.5,0.7619893428063943,0.7859680284191829,0.983570159857904,7.12,0.0
274977097,2022,الصناعة التحويلية,C2,,C27,,C2733,,116152374.0,112589682.0,30,5902921.0,16261332.0,13532075.0,9,medium,2009,الجيزة أغذية ذ.م.م,14,0.0188637160573017,-0.1428571428571429,19.07355392355751,0.7403361344537815,0.3571428571428571,0.6092436974789915,0.0252100840336134,0.776890756302521,0.7403361344537815,0.9844537815126052,6.43,-0.69
275037546,2021,المعلومات والاتصالات,J6,,J60,,J6020,,5026455.0,5256966.0,9,1123578.0,703704.0,615307.0,1,small,2014,سيناء خدمات محدودة,8,,,4.6787726352776575,0.0643564356435643,0.5,0.3205445544554455,0.5,0.4368811881188119,0.0965346534653465,0.3762376237623762,3.19,0.0
275037546,2022,المعلومات والاتصالات,J6,,J60,,J6020,,5598340.0,5825209.0,9,1123578.0,783768.0,728365.0,1,small,2014,سيناء خدمات محدودة,9,0.1137750163882895,0.0,5.184516784771507,0.0604651162790697,0.8302325581395349,0.2802325581395349,0.3511627906976744,0.4755813953488372,0.0930232558139534,0.3709302325581395,3.9,0.71
275037546,2023,المعلومات والاتصالات,J6,,J60,,J6020,,6245720.0,6157503.0,9,1123578.0,874401.0,825772.0,1,small,2014,سيناء خدمات محدودة,10,0.115637849791188,0.0,5.4802630524983575,0.0615384615384615,0.2945054945054945,0.267032967032967,0.3472527472527472,0.5065934065934066,0.0857142857142857,0.3681318681318681,2.39,-1.51
275037546,2024,المعلومات والاتصالات,J6,,J60,,J6020,,7140153.0,6675658.0,9,1123578.0,999621.0,860235.0,1,small,2014,سيناء خدمات محدودة,11,0.1432073483921789,0.0,5.9414281874511605,0.0721868365180467,0.9256900212314224,0.2473460721868365,0.2823779193205945,0.524416135881104,0.0891719745222929,0.3673036093418259,4.09,1.7
275037546,2025,المعلومات والاتصالات,J6,,J60,,J6020,,7875634.0,7486522.0,10,1123578.0,1102589.0,1114687.0,1,small,2014,سيناء خدمات محدودة,12,0.1030063361387354,0.1111111111111111,6.663108391228735,0.0685224839400428,0.7430406852248393,0.2997858672376873,0.8736616702355461,0.5224839400428265,0.0856531049250535,0.367237687366167,4.32,0.23
275054050,2021,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,40173733.0,39788774.0,11,2687801.0,5624323.0,4855695.0,6,small,2019,الإسكندرية تقنية ش.ذ.م.م,3,,,14.803467220973577,0.5668789808917197,0.5,0.4267515923566879,0.5,0.1656050955414012,0.4299363057324841,0.8949044585987261,5.43,0.0
275054050,2022,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,61983313.0,66396946.0,12,2687801.0,8677664.0,9494491.0,6,medium,2019,الإسكندرية تقنية ش.ذ.م.م,4,0.5428815888232243,0.0909090909090908,24.703073627846702,0.5899705014749262,0.8702064896755162,0.5029498525073747,0.8672566371681416,0.2300884955752212,0.504424778761062,0.8893805309734514,6.88,1.45
275054050,2023,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,65048405.0,59123423.0,11,2687801.0,9106777.0,8612266.0,6,medium,2019,الإسكندرية تقنية ش.ذ.م.م,5,0.0494502770447264,-0.0833333333333333,21.996949550952618,0.5905292479108635,0.6601671309192201,0.426183844011142,0.1044568245125348,0.2785515320334262,0.415041782729805,0.8885793871866295,5.36,-1.52
275054050,2024,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,65453676.0,66691787.0,12,2687801.0,9163515.0,6534383.0,6,medium,2019,الإسكندرية تقنية ش.ذ.م.م,6,0.006230298805943,0.0909090909090908,24.81276962096524,0.5871313672922251,0.2144772117962466,0.4785522788203753,0.8485254691689008,0.3083109919571045,0.4691689008042895,0.8914209115281502,5.53,0.17
275054050,2025,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,68604088.0,75340585.0,12,2687801.0,9604572.0,8261201.0,6,medium,2019,الإسكندرية تقنية ش.ذ.م.م,7,0.048131933796965,0.0,28.030566623049847,0.5918918918918918,0.6432432432432432,0.4635135135135135,0.4189189189189189,0.3081081081081081,0.5108108108108108,0.8905405405405405,5.92,0.39
275227833,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,41501176.0,39900801.0,6,2139328.0,5810165.0,4369731.0,1,small,2020,القاهرة لوجستيات ش.م.م,2,,,18.65109090331169,0.4975866608161474,0.5,0.087977182974989,0.5,0.0846862659060991,0.4036858271171566,0.3753839403247038,3.79,0.0
275227833,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,44778088.0,43271703.0,6,2139328.0,6268932.0,6174533.0,1,small,2020,القاهرة لوجستيات ش.م.م,3,0.0789594974368919,0.0,20.226773547581296,0.5194316757208525,0.9206017551190974,0.0793982448809026,0.4542415378186377,0.1320518178019222,0.4224822398662766,0.3737985791893021,4.57,0.78
275227833,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,44680941.0,47323906.0,7,2139328.0,6255332.0,5913552.0,1,small,2020,القاهرة لوجستيات ش.م.م,4,-0.0021695209496216,0.1666666666666667,22.120921149071112,0.5053592695514093,0.2763001190948789,0.1528384279475982,0.9680428741564112,0.1826121476776498,0.463279078999603,0.3731639539499801,4.19,-0.38
275227833,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,39665203.0,40874971.0,7,2139328.0,6170143.0,4430444.0,1,small,2020,القاهرة لوجستيات ش.م.م,5,-0.1122567673764972,0.0,19.10645352185359,0.4954579863739591,0.2028766086298259,0.1570779712339137,0.467448902346707,0.2259651778955337,0.3906131718395155,0.3726343679031037,3.38,-0.81
275227833,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,42964360.0,44811273.0,7,2139328.0,6015010.0,5071667.0,1,small,2020,القاهرة لوجستيات ش.م.م,6,0.0831750943011686,0.0,20.9464247651599,0.4775494672754947,0.1430745814307458,0.1449771689497717,0.4410197869101979,0.2248858447488584,0.4212328767123288,0.3721461187214612,3.24,-0.14
275294217,2021,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,51107518.0,53809330.0,73,4963015.0,7155053.0,6937465.0,1,medium,2007,الجيزة منسوجات ذ.م.م,15,,,10.842064752977777,0.5525291828793775,0.5,0.9124513618677044,0.5,0.8560311284046692,0.1361867704280155,0.3521400778210117,5.15,0.0
275294217,2022,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,52510243.0,55461208.0,73,4963015.0,7351434.0,7347912.0,1,medium,2007,الجيزة منسوجات ذ.م.م,16,0.0274465490576161,0.0,11.174902352702944,0.5437956204379562,0.1824817518248175,0.9142335766423356,0.4270072992700729,0.864963503649635,0.1532846715328467,0.354014598540146,4.4,-0.75
275294217,2023,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,57116022.0,60078569.0,77,4963015.0,7996243.0,6366975.0,1,medium,2007,الجيزة منسوجات ذ.م.م,17,0.0877120107785447,0.0547945205479452,12.105256381453612,0.5501730103806228,0.7439446366782007,0.9290657439446368,0.7093425605536332,0.8719723183391004,0.1487889273356401,0.3529411764705882,6.0,1.6
275294217,2024,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,61724412.0,61713419.0,79,4963015.0,8641418.0,9429806.0,1,medium,2007,الجيزة منسوجات ذ.م.م,18,0.0806847157527883,0.0259740259740259,12.434663002227476,0.5728155339805825,0.7216828478964401,0.9368932038834952,0.6601941747572816,0.8802588996763754,0.1521035598705501,0.3495145631067961,5.95,-0.05
275294217,2025,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,63003231.0,63630496.0,91,4963015.0,8820452.0,8059856.0,1,medium,2007,الجيزة منسوجات ذ.م.م,19,0.0207182046545861,0.1518987341772151,12.820935661085048,0.5598705501618123,0.1553398058252427,0.9773462783171522,0.964401294498382,0.8802588996763754,0.1521035598705501,0.3495145631067961,5.1,-0.85
275319514,2021,المعلومات والاتصالات,J5,,J58,,J5819,,10653280.0,11351380.0,8,1746225.0,1491459.0,1092487.0,1,small,2009,القاهرة كيماويات محدودة,13,,,6.500525419118384,0.1435643564356435,0.5,0.2363861386138613,0.5,0.7648514851485149,0.1311881188118812,0.3762376237623762,3.48,0.0
275319514,2022,المعلومات والاتصالات,J5,,J58,,J5819,,11384707.0,11551563.0,8,1746225.0,1593859.0,1681439.0,1,small,2009,القاهرة كيماويات محدودة,14,0.0686574463451632,0.0,6.615162994459477,0.1255813953488372,0.3441860465116279,0.1988372093023255,0.3511627906976744,0.7790697674418605,0.1209302325581395,0.3709302325581395,2.79,-0.69
275319514,2023,المعلومات والاتصالات,J5,,J58,,J5819,,13138230.0,13875323.0,7,1746225.0,1839352.0,1672778.0,1,small,2009,القاهرة كيماويات محدودة,15,0.1540244294385442,-0.125,7.94589643373563,0.1274725274725274,0.6923076923076923,0.1274725274725274,0.034065934065934,0.7934065934065934,0.1186813186813186,0.3681318681318681,3.32,0.53
275319514,2024,المعلومات والاتصالات,J5,,J58,,J5819,,14448012.0,14867861.0,8,1746225.0,2022722.0,1984462.0,1,small,2009,القاهرة كيماويات محدودة,16,0.0996924243219976,0.1428571428571428,8.514287105040873,0.1401273885350318,0.6900212314225053,0.1804670912951167,0.9225053078556265,0.8004246284501062,0.1231422505307855,0.3673036093418259,4.46,1.14
