الرقم_الضريبي,السنة,القطاع,القسم_كود,القسم,المجموع_كود,المجموع,الفرع_كود,الفرع,المبيعات_جنيه,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,branches,فئة_SME,start_year,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,نمو_الموظفين,العائد_على_رأس_المال,المبيعات_جنيه_p,نمو_المبيعات_p,الموظفون_p,نمو_الموظفين_p,عمر_المنشأة_p,العائد_على_رأس_المال_p,branches_p,group_used,group_size_used,score
269217167,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4753,,29646202.0,27087756.0,11,2918106.0,4150468.0,3983893.0,1,small,2005,الأهرام كيماويات ش.م.م,17,,,9.28264977351748,0.37254901960784315,0.5,0.5294117647058824,0.5,0.9803921568627451,0.17647058823529413,0.37254901960784315,class,51,4.51
269217167,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4753,,30382588.0,31281363.0,11,2918106.0,4253562.0,3003308.0,1,small,2005,الأهرام كيماويات ش.م.م,18,0.024839134537368412,0.0,10.719748700012953,0.37254901960784315,0.5098039215686274,0.5098039215686274,0.4411764705882353,0.9803921568627451,0.19607843137254902,0.37254901960784315,class,51,4.46
269217167,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4753,,32584905.0,32604816.0,11,2918106.0,4561887.0,3215685.0,1,small,2005,الأهرام كيماويات ش.م.م,19,0.07248615555725535,0.0,11.173280202980974,0.37254901960784315,0.8823529411764706,0.5196078431372549,0.4411764705882353,0.9803921568627451,0.21568627450980393,0.38235294117647056,class,51,5.19
269217167,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4753,,31030317.0,36819621.0,11,2918106.0,4826938.0,5093879.0,1,small,2005,الأهرام كيماويات ش.م.م,20,-0.04770883941506043,0.0,12.617643430362023,0.36538461538461536,0.8269230769230769,0.5,0.4807692307692308,0.9807692307692307,0.21153846153846154,0.38461538461538464,class,52,5.1
269217167,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4753,,37020819.0,37022199.0,11,2918106.0,5182915.0,5353296.0,1,small,2005,الأهرام كيماويات ش.م.م,21,0.1930532001977292,0.0,12.687064486348337,0.40384615384615385,0.8461538461538461,0.5096153846153846,0.4519230769230769,0.9807692307692307,0.23076923076923078,0.38461538461538464,class,52,5.2
269232692,2021,الفنون والترفيه والتسلية,R9,,R93,,R9321,,17114146.0,17031133.0,10,2296137.0,2395980.0,1746993.0,1,small,2019,سيناء صلب ذ.م.م,3,,,7.4172982709655395,0.2,0.5,0.35,0.5,0.2,0.1,0.4,class,10,3.36
269232692,2022,الفنون والترفيه والتسلية,R9,,R93,,R9321,,16731662.0,17934345.0,11,2296137.0,2342433.0,2364890.0,1,small,2019,سيناء صلب ذ.م.م,4,-0.02234899713955929,0.10000000000000009,7.810659816901169,0.23684210526315788,0.11842105263157894,0.4934210526315789,0.881578947368421,0.21710526315789475,0.18421052631578946,0.4276315789473684,sector,76,3.54
269232692,2023,الفنون والترفيه والتسلية,R9,,R93,,R9321,,17648758.0,15917018.0,11,2296137.0,2470826.0,2509064.0,1,small,2019,سيناء صلب ذ.م.م,5,0.05481200851415724,0.0,6.932085498382718,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.7727272727272727,0.36363636363636365,0.18181818181818182,0.45454545454545453,class,11,4.32
269232692,2024,الفنون والترفيه والتسلية,R9,,R93,,R9321,,17744798.0,17188546.0,11,2296137.0,2484272.0,2056559.0,1,small,2019,سيناء صلب ذ.م.م,6,0.005441742699401342,0.0,7.485853849312998,0.16666666666666666,0.3333333333333333,0.5,0.2916666666666667,0.4166666666666667,0.16666666666666666,0.4583333333333333,class,12,3.29
269232692,2025,الفنون والترفيه والتسلية,R9,,R93,,R9321,,18384555.0,19924241.0,12,2296137.0,2573838.0,2081678.0,1,small,2019,سيناء صلب ذ.م.م,7,0.03605321401798989,0.09090909090909083,8.677287548608815,0.16666666666666666,0.5,0.625,1.0,0.4166666666666667,0.16666666666666666,0.4583333333333333,class,12,4.77
269296252,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4653,,134339345.0,135959993.0,46,3520866.0,18807508.0,16348195.0,1,medium,2011,الإسكندرية منسوجات محدودة,11,,,38.61549772129925,0.8666666666666667,0.5,0.7111111111111111,0.5,0.5555555555555556,0.8,0.34444444444444444,class,45,5.99
269296252,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4653,,137799293.0,128221021.0,45,3520866.0,19291901.0,21070501.0,1,medium,2011,الإسكندرية منسوجات محدودة,12,0.025755284127669364,-0.021739130434782594,36.41746689592844,0.8444444444444444,0.6666666666666666,0.6888888888888889,0.15555555555555556,0.5555555555555556,0.7777777777777778,0.34444444444444444,class,45,5.79
269296252,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4653,,135230458.0,139635827.0,47,3520866.0,18932264.0,16749406.0,1,medium,2011,الإسكندرية منسوجات محدودة,13,-0.018641859069625233,0.04444444444444451,39.65951189281273,0.8431372549019608,0.1568627450980392,0.7058823529411765,0.7450980392156863,0.6274509803921569,0.8235294117647058,0.35294117647058826,class,51,5.73
269296252,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4653,,126182359.0,126377070.0,44,3520866.0,19628367.0,14602826.0,1,medium,2011,الإسكندرية منسوجات محدودة,14,-0.06690873590031032,-0.06382978723404253,35.893746027255794,0.8301886792452831,0.5849056603773585,0.6981132075471698,0.16981132075471697,0.6415094339622641,0.7735849056603774,0.3584905660377358,class,53,5.74
269296252,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4653,,138532748.0,136386943.0,48,3520866.0,19394585.0,15204704.0,1,medium,2011,الإسكندرية منسوجات محدودة,15,0.09787730311810061,0.09090909090909083,38.7367605015357,0.8235294117647058,0.23529411764705882,0.696078431372549,0.8627450980392157,0.6274509803921569,0.8235294117647058,0.35294117647058826,class,51,5.97
269302503,2021,المعلومات والاتصالات,J6,,J60,,J6020,,163297508.0,178896769.0,45,4039766.0,22861651.0,16551772.0,1,medium,2005,الإسكندرية خدمات ش.ذ.م.م,17,,,44.283943426426184,0.9,0.5,0.7,0.5,1.0,0.6,0.425,class,20,6.16
269302503,2022,المعلومات والاتصالات,J6,,J60,,J6020,,171610758.0,169030236.0,49,4039766.0,24025506.0,19258492.0,1,medium,2005,الإسكندرية خدمات ش.ذ.م.م,18,0.05090861521291545,0.0888888888888888,41.8415908248151,0.8421052631578947,0.2631578947368421,0.6842105263157895,0.7368421052631579,1.0,0.5789473684210527,0.42105263157894735,class,19,5.64
269302503,2023,المعلومات والاتصالات,J6,,J60,,J6020,,191247681.0,196290844.0,51,4039766.0,26774675.0,27043056.0,1,medium,2005,الإسكندرية خدمات ش.ذ.م.م,19,0.11442710951722512,0.04081632653061229,48.58965692567342,0.7727272727272727,0.3181818181818182,0.7727272727272727,0.8181818181818182,1.0,0.6818181818181818,0.38636363636363635,class,22,6.12
269302503,2024,المعلومات والاتصالات,J6,,J60,,J6020,,218687131.0,236033370.0,53,4039766.0,30616198.0,23907483.0,1,medium,2005,الإسكندرية خدمات ش.ذ.م.م,20,0.1434759880826999,0.03921568627450989,58.42748565139664,0.875,0.9166666666666666,0.7916666666666666,0.7083333333333334,1.0,0.75,0.3541666666666667,class,24,7.94
269302503,2025,المعلومات والاتصالات,J6,,J60,,J6020,,239871582.0,222353306.0,50,4039766.0,33582021.0,25280998.0,1,medium,2005,الإسكندرية خدمات ش.ذ.م.م,21,0.0968710454205921,-0.05660377358490565,55.041135055842346,0.8333333333333334,0.625,0.7916666666666666,0.125,1.0,0.6666666666666666,0.3541666666666667,class,24,6.17
269396351,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4630,,35199503.0,31983548.0,12,1736431.0,4927930.0,4542609.0,3,small,2015,حورس أغذية ش.ذ.م.م,7,,,18.41912981281721,0.391304347826087,0.5,0.5108695652173914,0.5,0.3804347826086957,0.391304347826087,0.7717391304347826,class,46,5.13
269396351,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4630,,36627434.0,34616285.0,13,1736431.0,5127841.0,5605289.0,3,small,2015,حورس أغذية ش.ذ.م.م,8,0.04056679436638633,0.08333333333333326,19.935306960080762,0.4791666666666667,0.75,0.5104166666666666,0.84375,0.40625,0.4375,0.7604166666666666,class,48,6.2
269396351,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4630,,37866979.0,36199618.0,12,1736431.0,5301377.0,4029407.0,3,small,2015,حورس أغذية ش.ذ.م.م,9,0.03384198303381014,-0.07692307692307687,20.84713875760108,0.5,0.5625,0.5104166666666666,0.22916666666666666,0.40625,0.4375,0.7604166666666666,class,48,5.16
269396351,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4630,,34792809.0,36733625.0,12,1736431.0,5412215.0,5414397.0,3,small,2015,حورس أغذية ش.ذ.م.م,10,-0.08118339728130941,0.0,21.15467012510143,0.5,0.38,0.5,0.43,0.45,0.46,0.77,class,50,5.14
269396351,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G46,,G4630,,40085378.0,40514909.0,14,1736431.0,5611953.0,5539965.0,3,small,2015,حورس أغذية ش.ذ.م.م,11,0.1521167491822808,0.16666666666666674,23.332288469855698,0.5,0.56,0.57,0.96,0.45,0.54,0.77,class,50,6.3
269574284,2023,الصناعة التحويلية,C3,,C30,,C3092,,30907825.0,120781152.0,201,12491445.0,18249721.0,16155411.0,5,medium,2023,سيناء كيماويات محدودة,1,,,9.669109698677776,0.3446601941747573,0.5004045307443366,0.9951456310679612,0.4393203883495146,0.022249190938511326,0.40048543689320387,0.8511326860841424,sector,1236,4.78
269574284,2024,الصناعة التحويلية,C3,,C30,,C3092,,121517991.0,137050964.0,38,12491445.0,19883270.0,16057335.0,5,medium,2023,سيناء كيماويات محدودة,2,2.931625437894773,-0.8109452736318408,10.971586073508709,0.7681047765793528,0.9714946070878274,0.6521571648690293,0.0061633281972265025,0.07357473035439137,0.4352850539291217,0.8536209553158706,sector,1298,5.52
269574284,2025,الصناعة التحويلية,C3,,C30,,C3092,,133503134.0,149878410.0,38,12491445.0,21180420.0,17873188.0,5,medium,2023,سيناء كيماويات محدودة,3,0.09862854793246201,0.0,11.998484562834804,0.7871017871017871,0.8997668997668997,0.655011655011655,0.45143745143745145,0.07420357420357421,0.4662004662004662,0.8523698523698524,sector,1287,5.92
269661689,2021,التشييد والبناء,F4,,F43,,F4321,,14188269.0,12988365.0,8,4648509.0,1986358.0,1622183.0,1,small,2007,القاهرة تقنية ش.م.م,15,,,2.794092686493669,0.2033898305084746,0.5,0.2457627118644068,0.5,0.864406779661017,0.0847457627118644,0.3644067796610169,class,59,3.5
269661689,2022,التشييد والبناء,F4,,F43,,F4321,,13523796.0,14852304.0,8,4648509.0,1893331.0,1691746.0,1,small,2007,القاهرة تقنية ش.م.م,16,-0.046832562872891725,0.0,3.1950683541755,0.19672131147540983,0.06557377049180328,0.23770491803278687,0.45081967213114754,0.8770491803278688,0.09836065573770492,0.36065573770491804,class,61,2.85
269661689,2023,التشييد والبناء,F4,,F43,,F4321,,12557797.0,12023088.0,8,4648509.0,1758092.0,1419224.0,1,small,2007,القاهرة تقنية ش.م.م,17,-0.07142957495070168,0.0,2.586439651940009,0.16923076923076924,0.1076923076923077,0.2230769230769231,0.47692307692307695,0.8846153846153846,0.09230769230769231,0.36153846153846153,class,65,2.86
269661689,2024,التشييد والبناء,F4,,F43,,F4321,,12613137.0,11974124.0,9,4648509.0,1765839.0,1416627.0,1,small,2007,القاهرة تقنية ش.م.م,18,0.004406823903906121,0.125,2.57590638202486,0.15942028985507245,0.3333333333333333,0.3188405797101449,0.9492753623188406,0.8913043478260869,0.07246376811594203,0.36231884057971014,class,69,3.75
269661689,2025,التشييد والبناء,F4,,F43,,F4321,,13164001.0,11896036.0,8,4648509.0,1842960.0,1972731.0,1,small,2007,القاهرة تقنية ش.م.م,19,0.04367382991241597,-0.11111111111111116,2.5591078773860607,0.15942028985507245,0.6376811594202898,0.26811594202898553,0.10869565217391304,0.8913043478260869,0.057971014492753624,0.36231884057971014,class,69,3.22
269834368,2022,الصحة البشرية والعمل الاجتماعي,Q8,,Q88,,Q8810,,22181116.0,22053222.0,12,555681.0,3105356.0,2509904.0,1,small,2022,حورس بلاستيك محدودة,1,,,39.68683831190917,0.25806451612903225,0.5161290322580645,0.46774193548387094,0.5161290322580645,0.06451612903225806,0.7419354838709677,0.3709677419354839,class,31,4.54
269834368,2023,الصحة البشرية والعمل الاجتماعي,Q8,,Q88,,Q8810,,24170790.0,23416507.0,12,555681.0,3383911.0,2441667.0,1,small,2022,حورس بلاستيك محدودة,2,0.0897012575922691,0.0,42.14019734343985,0.21875,0.8125,0.421875,0.390625,0.09375,0.78125,0.375,class,32,5.04
269834368,2024,الصحة البشرية والعمل الاجتماعي,Q8,,Q88,,Q8810,,24216850.0,23755152.0,13,555681.0,3390359.0,3438592.0,1,small,2022,حورس بلاستيك محدودة,3,0.0019056058986901547,0.08333333333333326,42.74962073563789,0.2571428571428571,0.17142857142857143,0.4714285714285714,0.7571428571428571,0.17142857142857143,0.7714285714285715,0.38571428571428573,class,35,4.27
269834368,2025,الصحة البشرية والعمل الاجتماعي,Q8,,Q88,,Q8810,,25862694.0,24129684.0,13,555681.0,3620777.0,3569309.0,1,small,2022,حورس بلاستيك محدودة,4,0.0679627614656737,0.0,43.42362614521641,0.2857142857142857,0.6,0.4857142857142857,0.5285714285714286,0.17142857142857143,0.7428571428571429,0.38571428571428573,class,35,4.94
269842747,2021,أنشطة الخدمات الأخرى,S9,,S94,,S9492,,60336412.0,56251801.0,35,3208186.0,8447098.0,7498372.0,1,medium,2013,القاهرة تقنية ش.م.م,9,,,17.533834073211466,0.56,0.5,0.6,0.5,0.52,0.32,0.46,class,25,4.84
269842747,2022,أنشطة الخدمات الأخرى,S9,,S94,,S9492,,62739625.0,59043603.0,36,3208186.0,8783548.0,7823977.0,1,medium,2013,القاهرة تقنية ش.م.م,10,0.039830227226637316,0.02857142857142847,18.404046087103428,0.6551724137931034,0.8275862068965517,0.5862068965517241,0.6896551724137931,0.5862068965517241,0.3793103448275862,0.41379310344827586,class,29,5.87
269842747,2023,أنشطة الخدمات الأخرى,S9,,S94,,S9492,,62787720.0,57046105.0,38,3208186.0,8790281.0,9422999.0,1,medium,2013,القاهرة تقنية ش.م.م,11,0.0007665809287193959,0.05555555555555558,17.781420715631825,0.5625,0.25,0.578125,0.78125,0.625,0.375,0.40625,class,32,4.82
269842747,2024,أنشطة الخدمات الأخرى,S9,,S94,,S9492,,58841084.0,59840655.0,34,3208186.0,8237752.0,6851736.0,1,medium,2013,القاهرة تقنية ش.م.م,12,-0.06285681340236593,-0.10526315789473684,18.652489288339268,0.5757575757575758,0.12121212121212122,0.5454545454545454,0.030303030303030304,0.6363636363636364,0.3939393939393939,0.4090909090909091,class,33,3.72
269842747,2025,أنشطة الخدمات الأخرى,S9,,S94,,S9492,,61557374.0,61346615.0,31,3208186.0,8618032.0,6166585.0,1,medium,2013,القاهرة تقنية ش.م.م,13,0.04616315362239076,-0.08823529411764708,19.121900974569428,0.5454545454545454,0.7575757575757576,0.5151515151515151,0.15151515151515152,0.6363636363636364,0.3939393939393939,0.4090909090909091,class,33,4.93
270073094,2022,النقل والتخزين,H4,,H49,,H4922,,6997951.0,6405496.0,6,2819618.0,979713.0,1023373.0,1,small,2022,سيناء تقنية ش.ذ.م.م,1,,,2.271760217164169,0.16666666666666666,0.5277777777777778,0.08333333333333333,0.5,0.05555555555555555,0.16666666666666666,0.3888888888888889,class,18,2.48
270073094,2023,النقل والتخزين,H4,,H49,,H4922,,6972200.0,7191516.0,6,2819618.0,976108.0,697779.0,1,small,2022,سيناء تقنية ش.ذ.م.م,2,-0.003679791413229383,0.0,2.5505284758431817,0.10526315789473684,0.2631578947368421,0.07894736842105263,0.631578947368421,0.10526315789473684,0.10526315789473684,0.3684210526315789,class,19,2.02
270073094,2024,النقل والتخزين,H4,,H49,,H4922,,6884473.0,7232000.0,7,2819618.0,963826.0,985218.0,1,small,2022,سيناء تقنية ش.ذ.م.م,3,-0.012582398668999795,0.16666666666666674,2.564886449157297,0.1,0.25,0.15,1.0,0.15,0.1,0.375,class,20,2.52
270073094,2025,النقل والتخزين,H4,,H49,,H4922,,7305836.0,7453919.0,7,2819618.0,1022817.0,1099680.0,1,small,2022,سيناء تقنية ش.ذ.م.م,4,0.061204830057435045,0.0,2.6435917915121836,0.10526315789473684,0.8947368421052632,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.10526315789473684,0.3684210526315789,class,19,2.98
270131614,2022,الصناعة التحويلية,C2,,C28,,C2826,,124980517.0,117500025.0,33,7897799.0,17497272.0,16666593.0,1,medium,2022,الدلتا صلب ش.ذ.م.م,1,,,14.877565888926776,0.761344537815126,0.5004201680672269,0.6264705882352941,0.453781512605042,0.030252100840336135,0.619327731092437,0.3668067226890756,sector,1190,5.3
270131614,2023,الصناعة التحويلية,C2,,C28,,C2826,,478190130.8427389,119174863.0,5,7897799.0,17784309.0,16602853.0,1,medium,2022,الدلتا صلب ش.ذ.م.م,2,2.826117400704455,-0.8484848484848485,15.089629781664486,0.9919093851132686,0.9716828478964401,0.032766990291262135,0.00889967637540453,0.07281553398058252,0.639967637540453,0.36650485436893204,sector,1236,5.25
270131614,2024,الصناعة التحويلية,C2,,C28,,C2826,,137218755.0,148012144.0,36,7897799.0,19210626.0,17828741.0,1,medium,2022,الدلتا صلب ش.ذ.م.م,3,-0.7130456148097988,6.2,18.74093579742913,0.8073959938366718,0.028505392912172575,0.6375192604006163,0.9922958397534669,0.12172573189522343,0.7126348228043143,0.36787365177195686,sector,1298,5.63
270131614,2025,الصناعة التحويلية,C2,,C28,,C2826,,131764096.0,123014993.0,36,7897799.0,18446973.0,14985463.0,1,medium,2022,الدلتا صلب ش.ذ.م.م,4,-0.03975155582777301,0.0,15.575857653505743,0.7832167832167832,0.09712509712509712,0.6367521367521367,0.45143745143745145,0.12276612276612277,0.6068376068376068,0.3686868686868687,sector,1287,4.96
270396174,2021,المعلومات والاتصالات,J6,,J61,,J6190,,115503805.0,113316908.0,59,3711417.0,16170533.0,16455322.0,3,medium,2020,القاهرة أغذية ش.م.م,2,,,30.531979564678398,0.7333333333333333,0.5,0.9333333333333333,0.5,0.1,0.4,0.8,class,15,5.47
270396174,2022,المعلومات والاتصالات,J6,,J61,,J6190,,571405819.2767259,120915364.0,6,3711417.0,16999721.0,13261911.0,3,medium,2020,القاهرة أغذية ش.م.م,3,3.9470735555138283,-0.8983050847457628,32.57929895778351,1.0,1.0,0.1,0.06666666666666667,0.1,0.4666666666666667,0.8,class,15,6.0
270396174,2023,المعلومات والاتصالات,J6,,J61,,J6190,,146925599.0,135706978.0,60,3711417.0,20569584.0,16001875.0,3,medium,2020,القاهرة أغذية ش.م.م,4,-0.7428699637921512,9.0,36.56473470914209,0.7647058823529411,0.058823529411764705,0.9411764705882353,1.0,0.20588235294117646,0.47058823529411764,0.8235294117647058,class,17,5.14
270396174,2024,المعلومات والاتصالات,J6,,J61,,J6190,,143105441.0,137044644.0,60,3711417.0,20034762.0,17838181.0,3,medium,2020,القاهرة أغذية ش.م.م,5,-0.02600062906668832,0.0,36.92515392369006,0.7368421052631579,0.10526315789473684,0.9473684210526315,0.21052631578947367,0.2894736842105263,0.42105263157894735,0.8421052631578947,class,19,4.24
270396174,2025,المعلومات والاتصالات,J6,,J61,,J6190,,156059499.0,171153313.0,63,3711417.0,21848330.0,20263331.0,3,medium,2020,القاهرة أغذية ش.م.م,6,0.09052107250066044,0.050000000000000044,46.11535513255449,0.7894736842105263,0.47368421052631576,0.9473684210526315,0.631578947368421,0.2894736842105263,0.5263157894736842,0.8421052631578947,class,19,6.09
270399021,2021,التعليم,P8,,P85,,P8510,,95121415.0,93626082.0,77,4439154.0,13316998.0,11367799.0,1,medium,2011,الإسكندرية تقنية ش.م.م,11,,,21.090974091009233,0.8,0.5,0.85,0.5,0.775,0.45,0.425,class,20,6.11
270399021,2022,التعليم,P8,,P85,,P8510,,97049154.0,99242245.0,84,4439154.0,13586882.0,13343566.0,1,medium,2011,الإسكندرية تقنية ش.م.م,12,0.02026608834614163,0.09090909090909083,22.35611672854783,0.8,0.525,1.0,0.925,0.775,0.4,0.425,class,20,6.76
270399021,2023,التعليم,P8,,P85,,P8510,,93285025.0,96535453.0,88,4439154.0,13059904.0,10302160.0,1,medium,2011,الإسكندرية تقنية ش.م.م,13,-0.03878579920439085,0.04761904761904767,21.74636270784929,0.7619047619047619,0.23809523809523808,1.0,0.8095238095238095,0.7857142857142857,0.38095238095238093,0.42857142857142855,class,21,6.05
270399021,2024,التعليم,P8,,P85,,P8510,,98622492.0,98644786.0,90,4439154.0,13807149.0,14687164.0,1,medium,2011,الإسكندرية تقنية ش.م.م,14,0.05721676121113761,0.022727272727272707,22.221528246147802,0.8260869565217391,0.9565217391304348,1.0,0.782608695652174,0.8043478260869565,0.34782608695652173,0.43478260869565216,class,23,7.38
270399021,2025,التعليم,P8,,P85,,P8510,,100006698.0,106556690.0,89,4439154.0,14000938.0,12781979.0,1,medium,2011,الإسكندرية تقنية ش.م.م,15,0.014035398740481986,-0.011111111111111072,24.00382820690609,0.8260869565217391,0.5217391304347826,1.0,0.30434782608695654,0.8043478260869565,0.4782608695652174,0.43478260869565216,class,23,6.23
270408330,2022,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0312,,12024897.0,12615339.0,6,2636309.0,1683486.0,1184719.0,1,small,2022,سيناء أغذية ش.ذ.م.م,1,,,4.785227755926941,0.16666666666666666,0.5416666666666666,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.5,class,12,2.41
270408330,2023,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0312,,12758317.0,13555290.0,5,2636309.0,1786164.0,1874855.0,1,small,2022,سيناء أغذية ش.ذ.م.م,2,0.06099179061575333,-0.16666666666666663,5.141768282853034,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5,class,12,2.08
270408330,2024,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0312,,13504931.0,14183748.0,5,2636309.0,1890690.0,1435821.0,1,small,2022,سيناء أغذية ش.ذ.م.م,3,0.05851978752369935,0.0,5.380153843877937,0.09090909090909091,0.9090909090909091,0.22727272727272727,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.5,class,11,3.03
270408330,2025,الزراعة والحراجة وصيد الأسماك,A0,,A03,,A0312,,43353.0,43353.0,5,2636309.0,1876689.0,2007917.0,1,small,2022,سيناء أغذية ش.ذ.م.م,4,-0.9967898392076198,0.0,0.016444582179099644,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5909090909090909,0.09090909090909091,0.09090909090909091,0.5,class,11,1.81
270445735,2021,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,21059630.0,23041277.0,6,2107835.0,2948348.0,2440171.0,1,small,2014,الدلتا منسوجات ذ.م.م,8,,,10.931252683440592,0.17857142857142858,0.5,0.08928571428571429,0.5,0.39285714285714285,0.14285714285714285,0.3392857142857143,class,28,3.09
270445735,2022,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,22961151.0,23513120.0,6,2107835.0,3214561.0,2738237.0,1,small,2014,الدلتا منسوجات ذ.م.م,9,0.09029223210474258,0.0,11.1551046452877,0.25,0.8125,0.078125,0.25,0.46875,0.15625,0.359375,class,32,3.69
270445735,2023,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,24712949.0,25989028.0,6,2107835.0,3459813.0,2867995.0,1,small,2014,الدلتا منسوجات ذ.م.م,10,0.07629399763104217,0.0,12.32972599847711,0.2647058823529412,0.5882352941176471,0.058823529411764705,0.4117647058823529,0.5,0.14705882352941177,0.36764705882352944,class,34,3.42
270445735,2024,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,26288138.0,27627050.0,6,2107835.0,3680339.0,3284712.0,1,small,2014,الدلتا منسوجات ذ.م.م,11,0.06373941855340703,0.0,13.106837110115356,0.225,0.625,0.075,0.4375,0.575,0.175,0.35,class,40,3.62
270445735,2025,الصحة البشرية والعمل الاجتماعي,Q8,,Q86,,Q8610,,28878594.0,29811985.0,6,2107835.0,4043003.0,3359926.0,1,small,2014,الدلتا منسوجات ذ.م.م,12,0.09854087041082948,0.0,14.143414925741341,0.25,0.875,0.0625,0.3625,0.575,0.15,0.35,class,40,4.06
270477871,2021,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,98836235.0,96744316.0,31,3298299.0,13837073.0,14382300.0,1,medium,2011,اللوتس زراعة ش.ذ.م.م,11,,,29.33157848939711,0.8076923076923077,0.5,0.5769230769230769,0.5,0.7115384615384616,0.7884615384615384,0.36538461538461536,class,52,5.83
270477871,2022,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,145941092.0,144565223.0,33,3298299.0,20431753.0,20121316.0,1,medium,2011,اللوتس زراعة ش.ذ.م.م,12,0.4765950159878105,0.06451612903225801,43.83023582761903,0.8545454545454545,0.6181818181818182,0.5818181818181818,0.7636363636363637,0.7272727272727273,0.7818181818181819,0.36363636363636365,class,55,6.45
270477871,2023,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,153392698.0,155934469.0,32,3298299.0,21474978.0,21187237.0,1,medium,2011,اللوتس زراعة ش.ذ.م.م,13,0.051058998517018006,-0.030303030303030276,47.27723866150401,0.8305084745762712,0.711864406779661,0.576271186440678,0.13559322033898305,0.7457627118644068,0.7796610169491526,0.3728813559322034,class,59,5.87
270605866,2021,أنشطة الخدمات الأخرى,S9,,S96,,S9602,,144229371.0,130162684.0,77,4600873.0,20192112.0,17744109.0,1,medium,2016,الأهرام منسوجات ش.ذ.م.م,6,,,28.290866537720124,0.8,0.5,0.9333333333333333,0.5,0.25,0.6666666666666666,0.4,class,30,5.83
270605866,2022,أنشطة الخدمات الأخرى,S9,,S96,,S9602,,146616277.0,155128806.0,75,4600873.0,20526279.0,15880170.0,1,medium,2016,الأهرام منسوجات ش.ذ.م.م,7,0.016549375369597996,-0.025974025974025983,33.71725452973816,0.7647058823529411,0.29411764705882354,0.9264705882352942,0.2647058823529412,0.3382352941176471,0.7352941176470589,0.38235294117647056,class,34,5.3
270605866,2023,أنشطة الخدمات الأخرى,S9,,S96,,S9602,,149427403.0,136226745.0,77,4600873.0,20919836.0,15892734.0,1,medium,2016,الأهرام منسوجات ش.ذ.م.م,8,0.019173355493128597,0.026666666666666616,29.608890530123304,0.7575757575757576,0.42424242424242425,0.9393939393939394,0.696969696969697,0.3484848484848485,0.6060606060606061,0.3787878787878788,class,33,5.83
